N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1127|4,032,708|9|0|0
9|12|1127|4,030,116|9|0|0
9|12|1127|4,028,124|9|0|0
9|12|1127|4,026,175|9|0|0
9|12|1127|4,024,241|9|0|0
9|12|1127|4,022,317|9|0|0
9|12|1127|4,020,370|9|0|0
9|12|1127|4,018,459|9|0|0
9|12|1127|4,016,540|9|0|0
9|12|1127|4,014,626|9|0|0
9|12|1127|4,012,681|9|0|0
9|12|1127|4,010,766|9|0|0
9|12|1127|4,008,841|9|0|0
9|12|1127|4,006,925|9|0|0
9|12|1127|4,005,015|9|0|0
9|12|1127|4,003,102|9|0|0
9|12|1127|4,001,179|9|0|0
9|12|1127|3,999,259|9|0|0
9|12|1127|3,997,310|9|0|0
9|12|1127|3,995,399|9|0|0
9|12|1127|3,993,619|9|0|0
9|12|1127|3,991,748|9|0|0
9|12|1127|3,989,831|9|0|0
9|12|1127|3,987,922|9|0|0
9|12|1127|3,985,981|9|0|0
9|12|1127|3,984,067|9|0|0
9|12|1127|3,982,090|9|0|0
9|12|1127|3,980,174|9|0|0
9|12|1127|3,978,231|9|0|0
9|12|1127|3,976,305|9|0|0
9|12|1127|3,974,395|9|0|0
9|12|1127|3,972,439|9|0|0
9|12|1127|3,970,511|9|0|0
9|12|1127|3,968,560|9|0|0
9|12|1127|3,966,636|9|0|0
9|12|1127|3,964,722|9|0|0
9|12|1127|3,962,779|9|0|0
9|12|1127|3,960,859|9|0|0
9|12|1127|3,958,806|9|0|0
9|12|1127|3,956,900|9|0|0
9|12|1127|3,954,985|9|0|0
9|12|1127|3,953,042|9|0|0
9|12|1127|3,951,121|9|0|0
9|12|1127|3,949,202|9|0|0
9|12|1127|3,947,268|9|0|0
9|12|1127|3,945,364|9|0|0
9|12|1127|3,943,456|9|0|0
9|12|1127|3,941,546|9|0|0
9|12|1127|3,939,641|9|0|0
9|12|1127|3,937,724|9|0|0
9|12|1127|3,935,803|9|0|0
9|12|1127|3,933,922|9|0|0
9|12|1127|3,932,038|9|0|0
9|12|1127|3,930,117|9|0|0
9|12|1127|3,928,205|9|0|0
9|12|1127|3,926,266|9|0|0
9|12|1127|3,924,366|9|0|0
9|12|1127|3,922,453|9|0|0
9|12|1127|3,920,540|9|0|0
9|12|1127|3,918,631|9|0|0
9|12|1127|3,916,698|9|0|0
9|12|1127|3,914,765|9|0|0
9|12|1127|3,912,852|9|0|0
9|12|1127|3,910,921|9|0|0
9|12|1127|3,908,983|9|0|0
9|12|1127|3,907,074|9|0|0
9|12|1127|3,905,163|9|0|0
9|12|1127|3,903,215|9|0|0
9|12|1127|3,901,273|9|0|0
9|12|1127|3,899,366|9|0|0
9|12|1127|3,897,463|9|0|0
9|12|1127|3,895,546|9|0|0
9|12|1127|3,893,622|9|0|0
9|12|1127|3,891,705|9|0|0
9|12|1127|3,889,792|9|0|0
9|12|1127|3,887,879|9|0|0
9|12|1127|3,885,961|9|0|0
9|12|1127|3,884,041|9|0|0
9|12|1127|3,882,118|9|0|0
9|12|1127|3,880,211|9|0|0
9|12|1127|3,725,335|9|0|0
9|12|1127|3,723,324|9|0|0
9|12|1127|3,721,366|9|0|0
9|12|1127|3,719,515|9|0|0
9|12|1127|3,717,563|9|0|0
9|12|1127|3,715,560|9|0|0
9|12|1127|3,713,596|9|0|0
9|12|1127|3,711,647|9|0|0
9|12|1127|3,709,691|9|0|0
9|12|1127|3,707,757|9|0|0
9|12|1127|3,705,703|9|0|0
9|12|1127|3,703,749|9|0|0
9|12|1127|3,701,813|9|0|0
9|12|1127|3,699,865|9|0|0
9|12|1127|3,697,934|9|0|0
9|12|1127|3,696,004|9|0|0
9|12|1127|3,693,981|9|0|0
9|12|1127|3,692,037|9|0|0
9|12|1127|3,690,106|9|0|0
9|12|1127|3,688,175|9|0|0
