N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1127|2,865,325|9|0|0
9|12|1127|2,865,205|9|0|0
9|12|1127|2,865,054|9|0|0
9|12|1127|2,865,167|9|0|0
9|12|1127|2,864,982|9|0|0
9|12|1127|2,865,123|9|0|0
9|12|1127|2,864,959|9|0|0
9|12|1127|2,865,138|9|0|0
9|12|1127|2,865,191|9|0|0
9|12|1127|2,864,879|9|0|0
9|12|1127|2,864,866|9|0|0
9|12|1127|2,864,876|9|0|0
9|12|1127|2,864,930|9|0|0
9|12|1127|2,864,639|9|0|0
9|12|1127|2,864,544|9|0|0
9|12|1127|2,864,411|9|0|0
9|12|1127|2,864,330|9|0|0
9|12|1127|2,864,149|9|0|0
9|12|1127|2,865,085|9|0|0
9|12|1127|2,864,682|9|0|0
9|12|1127|2,864,724|9|0|0
9|12|1127|2,864,336|9|0|0
9|12|1127|2,863,926|9|0|0
9|12|1127|2,864,310|9|0|0
9|12|1127|2,864,549|9|0|0
9|12|1127|2,864,000|9|0|0
9|12|1127|2,864,838|9|0|0
9|12|1127|2,864,336|9|0|0
9|12|1127|2,864,664|9|0|0
9|12|1127|2,864,310|9|0|0
9|12|1127|2,864,128|9|0|0
9|12|1127|2,864,330|9|0|0
9|12|1127|2,864,056|9|0|0
9|12|1127|2,864,252|9|0|0
9|12|1127|2,864,332|9|0|0
9|12|1127|2,864,040|9|0|0
9|12|1127|2,864,344|9|0|0
9|12|1127|2,864,365|9|0|0
9|12|1127|2,864,292|9|0|0
9|12|1127|2,863,973|9|0|0
9|12|1127|2,864,165|9|0|0
9|12|1127|2,864,229|9|0|0
9|12|1127|2,864,236|9|0|0
9|12|1127|2,864,301|9|0|0
9|12|1127|2,864,087|9|0|0
9|12|1127|2,864,385|9|0|0
9|12|1127|2,864,060|9|0|0
9|12|1127|2,864,354|9|0|0
9|12|1127|2,863,643|9|0|0
9|12|1127|2,863,551|9|0|0
9|12|1127|2,863,836|9|0|0
9|12|1127|2,864,220|9|0|0
9|12|1127|2,864,057|9|0|0
9|12|1127|2,864,166|9|0|0
9|12|1127|2,863,928|9|0|0
9|12|1127|2,864,080|9|0|0
9|12|1127|2,864,009|9|0|0
9|12|1127|2,863,996|9|0|0
9|12|1127|2,864,339|9|0|0
9|12|1127|2,864,207|9|0|0
9|12|1127|2,864,300|9|0|0
9|12|1127|2,863,902|9|0|0
9|12|1127|2,864,064|9|0|0
9|12|1127|2,864,173|9|0|0
9|12|1127|2,864,194|9|0|0
9|12|1127|2,863,800|9|0|0
9|12|1127|2,863,712|9|0|0
9|12|1127|2,863,889|9|0|0
9|12|1127|2,863,901|9|0|0
9|12|1127|2,864,041|9|0|0
9|12|1127|2,863,976|9|0|0
9|12|1127|2,863,810|9|0|0
9|12|1127|2,863,994|9|0|0
9|12|1127|2,864,236|9|0|0
9|12|1127|2,864,021|9|0|0
9|12|1127|2,864,097|9|0|0
9|12|1127|2,864,148|9|0|0
9|12|1127|2,863,951|9|0|0
9|12|1127|2,864,473|9|0|0
9|12|1127|2,863,977|9|0|0
9|12|1127|2,863,855|9|0|0
9|12|1127|2,864,227|9|0|0
9|12|1127|2,864,064|9|0|0
9|12|1127|2,864,036|9|0|0
9|12|1127|2,863,933|9|0|0
9|12|1127|2,864,168|9|0|0
9|12|1127|2,863,633|9|0|0
9|12|1127|2,863,670|9|0|0
9|12|1127|2,863,887|9|0|0
9|12|1127|2,863,779|9|0|0
9|12|1127|2,863,891|9|0|0
9|12|1127|2,864,154|9|0|0
9|12|1127|2,863,909|9|0|0
9|12|1127|2,863,901|9|0|0
9|12|1127|2,864,314|9|0|0
9|12|1127|2,863,917|9|0|0
9|12|1127|2,864,414|9|0|0
9|12|1127|2,864,400|9|0|0
9|12|1127|2,863,847|9|0|0
9|12|1127|2,863,942|9|0|0
