N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1127|3,946,956|9|0|0
9|12|1127|3,944,617|9|0|0
9|12|1127|3,942,799|9|0|0
9|12|1127|3,941,003|9|0|0
9|12|1127|3,939,218|9|0|0
9|12|1127|3,937,408|9|0|0
9|12|1127|3,935,626|9|0|0
9|12|1127|3,933,853|9|0|0
9|12|1127|3,932,066|9|0|0
9|12|1127|3,930,277|9|0|0
9|12|1127|3,928,505|9|0|0
9|12|1127|3,926,705|9|0|0
9|12|1127|3,924,950|9|0|0
9|12|1127|3,923,184|9|0|0
9|12|1127|3,921,563|9|0|0
9|12|1127|3,919,828|9|0|0
9|12|1127|3,918,070|9|0|0
9|12|1127|3,916,300|9|0|0
9|12|1127|3,914,538|9|0|0
9|12|1127|3,912,769|9|0|0
9|12|1127|3,911,003|9|0|0
9|12|1127|3,909,240|9|0|0
9|12|1127|3,907,480|9|0|0
9|12|1127|3,905,723|9|0|0
9|12|1127|3,903,949|9|0|0
9|12|1127|3,902,165|9|0|0
9|12|1127|3,900,378|9|0|0
9|12|1127|3,898,594|9|0|0
9|12|1127|3,896,805|9|0|0
9|12|1127|3,895,028|9|0|0
9|12|1127|3,893,261|9|0|0
9|12|1127|3,891,702|9|0|0
9|12|1127|3,889,942|9|0|0
9|12|1127|3,888,158|9|0|0
9|12|1127|3,886,367|9|0|0
9|12|1127|3,884,602|9|0|0
9|12|1127|3,882,629|9|0|0
9|12|1127|3,880,854|9|0|0
9|12|1127|3,879,083|9|0|0
9|12|1127|3,877,320|9|0|0
9|12|1127|3,875,555|9|0|0
9|12|1127|3,873,798|9|0|0
9|12|1127|3,872,038|9|0|0
9|12|1127|3,870,278|9|0|0
9|12|1127|3,868,516|9|0|0
9|12|1127|3,866,792|9|0|0
9|12|1127|3,865,058|9|0|0
9|12|1127|3,863,298|9|0|0
9|12|1127|3,861,524|9|0|0
9|12|1127|3,859,773|9|0|0
9|12|1127|3,948,088|9|0|0
9|12|1127|3,945,830|9|0|0
9|12|1127|3,944,046|9|0|0
9|12|1127|3,942,227|9|0|0
9|12|1127|3,940,436|9|0|0
9|12|1127|3,938,558|9|0|0
9|12|1127|3,936,775|9|0|0
9|12|1127|3,934,968|9|0|0
9|12|1127|3,933,197|9|0|0
9|12|1127|3,931,399|9|0|0
9|12|1127|3,929,784|9|0|0
9|12|1127|3,928,016|9|0|0
9|12|1127|3,926,248|9|0|0
9|12|1127|3,924,458|9|0|0
9|12|1127|3,922,686|9|0|0
9|12|1127|3,920,917|9|0|0
9|12|1127|3,919,148|9|0|0
9|12|1127|3,917,378|9|0|0
9|12|1127|3,915,609|9|0|0
9|12|1127|3,913,824|9|0|0
9|12|1127|3,912,040|9|0|0
9|12|1127|3,910,253|9|0|0
9|12|1127|3,908,458|9|0|0
9|12|1127|3,906,698|9|0|0
9|12|1127|3,904,941|9|0|0
9|12|1127|3,903,175|9|0|0
9|12|1127|3,901,384|9|0|0
9|12|1127|3,899,786|9|0|0
9|12|1127|3,898,037|9|0|0
9|12|1127|3,896,283|9|0|0
9|12|1127|3,894,519|9|0|0
9|12|1127|3,892,752|9|0|0
9|12|1127|3,890,978|9|0|0
9|12|1127|3,889,226|9|0|0
9|12|1127|3,887,466|9|0|0
9|12|1127|3,885,717|9|0|0
9|12|1127|3,883,945|9|0|0
9|12|1127|3,882,184|9|0|0
9|12|1127|3,880,417|9|0|0
9|12|1127|3,878,656|9|0|0
9|12|1127|3,876,939|9|0|0
9|12|1127|3,875,200|9|0|0
9|12|1127|3,873,444|9|0|0
9|12|1127|3,871,682|9|0|0
9|12|1127|3,869,933|9|0|0
9|12|1127|3,868,368|9|0|0
9|12|1127|3,866,604|9|0|0
9|12|1127|3,864,844|9|0|0
9|12|1127|3,863,062|9|0|0
9|12|1127|3,861,305|9|0|0
