N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1127|3,989,863|9|0|0
9|12|1127|3,987,351|9|0|0
9|12|1127|3,985,535|9|0|0
9|12|1127|3,983,761|9|0|0
9|12|1127|3,981,988|9|0|0
9|12|1127|3,980,222|9|0|0
9|12|1127|3,978,461|9|0|0
9|12|1127|3,976,713|9|0|0
9|12|1127|3,974,953|9|0|0
9|12|1127|3,973,203|9|0|0
9|12|1127|3,971,416|9|0|0
9|12|1127|3,969,637|9|0|0
9|12|1127|3,967,887|9|0|0
9|12|1127|3,966,140|9|0|0
9|12|1127|3,964,367|9|0|0
9|12|1127|3,962,588|9|0|0
9|12|1127|3,960,847|9|0|0
9|12|1127|3,959,105|9|0|0
9|12|1127|3,957,348|9|0|0
9|12|1127|3,955,595|9|0|0
9|12|1127|3,953,852|9|0|0
9|12|1127|3,952,108|9|0|0
9|12|1127|3,950,360|9|0|0
9|12|1127|3,948,605|9|0|0
9|12|1127|3,946,853|9|0|0
9|12|1127|3,945,102|9|0|0
9|12|1127|3,943,356|9|0|0
9|12|1127|3,941,612|9|0|0
9|12|1127|3,939,857|9|0|0
9|12|1127|3,938,111|9|0|0
9|12|1127|3,936,347|9|0|0
9|12|1127|3,934,599|9|0|0
9|12|1127|3,932,912|9|0|0
9|12|1127|3,931,185|9|0|0
9|12|1127|3,929,435|9|0|0
9|12|1127|3,927,687|9|0|0
9|12|1127|3,925,951|9|0|0
9|12|1127|3,924,206|9|0|0
9|12|1127|3,922,453|9|0|0
9|12|1127|3,920,706|9|0|0
9|12|1127|3,918,958|9|0|0
9|12|1127|3,917,218|9|0|0
9|12|1127|3,915,475|9|0|0
9|12|1127|3,913,723|9|0|0
9|12|1127|3,911,974|9|0|0
9|12|1127|3,910,222|9|0|0
9|12|1127|3,908,474|9|0|0
9|12|1127|3,906,702|9|0|0
9|12|1127|3,904,958|9|0|0
9|12|1127|3,903,206|9|0|0
9|12|1127|3,901,457|9|0|0
9|12|1127|3,899,709|9|0|0
9|12|1127|3,897,956|9|0|0
9|12|1127|3,896,205|9|0|0
9|12|1127|3,894,460|9|0|0
9|12|1127|3,892,716|9|0|0
9|12|1127|3,890,964|9|0|0
9|12|1127|3,889,024|9|0|0
9|12|1127|3,887,274|9|0|0
9|12|1127|3,885,522|9|0|0
9|12|1127|3,883,776|9|0|0
9|12|1127|3,882,079|9|0|0
9|12|1127|3,880,353|9|0|0
9|12|1127|3,878,610|9|0|0
9|12|1127|3,876,859|9|0|0
9|12|1127|3,875,109|9|0|0
9|12|1127|3,873,365|9|0|0
9|12|1127|3,871,630|9|0|0
9|12|1127|3,869,877|9|0|0
9|12|1127|3,868,131|9|0|0
9|12|1127|3,844,259|9|0|0
9|12|1127|3,842,370|9|0|0
9|12|1127|3,840,599|9|0|0
9|12|1127|3,838,800|9|0|0
9|12|1127|3,837,026|9|0|0
9|12|1127|3,835,238|9|0|0
9|12|1127|3,833,408|9|0|0
9|12|1127|3,831,622|9|0|0
9|12|1127|3,829,826|9|0|0
9|12|1127|3,827,911|9|0|0
9|12|1127|3,826,135|9|0|0
9|12|1127|3,824,367|9|0|0
9|12|1127|3,822,607|9|0|0
9|12|1127|3,820,811|9|0|0
9|12|1127|3,819,020|9|0|0
9|12|1127|3,817,404|9|0|0
9|12|1127|3,815,659|9|0|0
9|12|1127|3,813,907|9|0|0
9|12|1127|3,812,147|9|0|0
9|12|1127|3,810,395|9|0|0
9|12|1127|3,808,635|9|0|0
9|12|1127|3,806,870|9|0|0
9|12|1127|3,805,101|9|0|0
9|12|1127|3,803,333|9|0|0
9|12|1127|3,801,574|9|0|0
9|12|1127|3,799,820|9|0|0
9|12|1127|3,798,064|9|0|0
9|12|1127|3,796,305|9|0|0
9|12|1127|3,794,548|9|0|0
9|12|1127|3,792,797|9|0|0
