N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1127|4,057,513|9|0|0
9|12|1127|4,055,128|9|0|0
9|12|1127|4,053,220|9|0|0
9|12|1127|4,051,560|9|0|0
9|12|1127|4,049,792|9|0|0
9|12|1127|4,048,001|9|0|0
9|12|1127|4,046,242|9|0|0
9|12|1127|4,044,487|9|0|0
9|12|1127|4,042,730|9|0|0
9|12|1127|4,040,975|9|0|0
9|12|1127|4,039,221|9|0|0
9|12|1127|4,037,472|9|0|0
9|12|1127|4,035,700|9|0|0
9|12|1127|4,033,933|9|0|0
9|12|1127|4,032,171|9|0|0
9|12|1127|4,030,417|9|0|0
9|12|1127|4,028,670|9|0|0
9|12|1127|4,026,916|9|0|0
9|12|1127|4,025,159|9|0|0
9|12|1127|4,023,388|9|0|0
9|12|1127|4,021,639|9|0|0
9|12|1127|4,019,901|9|0|0
9|12|1127|4,018,153|9|0|0
9|12|1127|4,016,398|9|0|0
9|12|1127|4,014,641|9|0|0
9|12|1127|4,012,862|9|0|0
9|12|1127|4,011,110|9|0|0
9|12|1127|4,009,363|9|0|0
9|12|1127|4,007,595|9|0|0
9|12|1127|4,005,840|9|0|0
9|12|1127|4,004,097|9|0|0
9|12|1127|4,002,351|9|0|0
9|12|1127|4,000,608|9|0|0
9|12|1127|3,998,887|9|0|0
9|12|1127|3,997,160|9|0|0
9|12|1127|3,995,407|9|0|0
9|12|1127|3,993,667|9|0|0
9|12|1127|3,991,894|9|0|0
9|12|1127|3,990,141|9|0|0
9|12|1127|3,988,387|9|0|0
9|12|1127|3,986,641|9|0|0
9|12|1127|3,984,827|9|0|0
9|12|1127|3,983,078|9|0|0
9|12|1127|3,981,318|9|0|0
9|12|1127|3,979,545|9|0|0
9|12|1127|3,977,789|9|0|0
9|12|1127|3,976,037|9|0|0
9|12|1127|3,974,246|9|0|0
9|12|1127|3,972,471|9|0|0
9|12|1127|3,970,716|9|0|0
9|12|1127|3,968,940|9|0|0
9|12|1127|3,967,174|9|0|0
9|12|1127|3,965,402|9|0|0
9|12|1127|3,963,642|9|0|0
9|12|1127|3,961,892|9|0|0
9|12|1127|3,960,145|9|0|0
9|12|1127|3,958,404|9|0|0
9|12|1127|3,956,631|9|0|0
9|12|1127|3,954,868|9|0|0
9|12|1127|3,953,109|9|0|0
9|12|1127|3,951,331|9|0|0
9|12|1127|3,949,572|9|0|0
9|12|1127|3,947,790|9|0|0
9|12|1127|3,946,057|9|0|0
9|12|1127|3,944,330|9|0|0
9|12|1127|3,942,569|9|0|0
9|12|1127|3,940,815|9|0|0
9|12|1127|3,939,069|9|0|0
9|12|1127|3,937,293|9|0|0
9|12|1127|3,935,573|9|0|0
9|12|1127|3,933,831|9|0|0
9|12|1127|3,932,057|9|0|0
9|12|1127|3,930,290|9|0|0
9|12|1127|3,928,527|9|0|0
9|12|1127|3,926,780|9|0|0
9|12|1127|3,925,014|9|0|0
9|12|1127|3,923,260|9|0|0
9|12|1127|3,921,512|9|0|0
9|12|1127|3,919,765|9|0|0
9|12|1127|3,917,987|9|0|0
9|12|1127|3,916,204|9|0|0
9|12|1127|3,914,453|9|0|0
9|12|1127|3,912,674|9|0|0
9|12|1127|3,910,908|9|0|0
9|12|1127|3,909,143|9|0|0
9|12|1127|3,907,396|9|0|0
9|12|1127|3,905,628|9|0|0
9|12|1127|3,903,880|9|0|0
9|12|1127|3,902,125|9|0|0
9|12|1127|3,900,356|9|0|0
9|12|1127|3,898,601|9|0|0
9|12|1127|3,896,826|9|0|0
9|12|1127|3,895,099|9|0|0
9|12|1127|3,893,385|9|0|0
9|12|1127|3,891,630|9|0|0
9|12|1127|3,889,875|9|0|0
9|12|1127|3,888,129|9|0|0
9|12|1127|3,886,380|9|0|0
9|12|1127|3,884,674|9|0|0
9|12|1127|3,882,929|9|0|0
