N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1127|3,880,027|9|0|0
9|12|1127|3,876,988|9|0|0
9|12|1127|3,875,007|9|0|0
9|12|1127|3,873,067|9|0|0
9|12|1127|3,871,112|9|0|0
9|12|1127|3,869,189|9|0|0
9|12|1127|3,867,269|9|0|0
9|12|1127|3,865,351|9|0|0
9|12|1127|3,863,434|9|0|0
9|12|1127|3,861,514|9|0|0
9|12|1127|3,859,578|9|0|0
9|12|1127|3,857,786|9|0|0
9|12|1127|3,855,906|9|0|0
9|12|1127|3,853,996|9|0|0
9|12|1127|3,852,077|9|0|0
9|12|1127|3,850,156|9|0|0
9|12|1127|3,848,211|9|0|0
9|12|1127|3,846,297|9|0|0
9|12|1127|3,844,345|9|0|0
9|12|1127|3,842,433|9|0|0
9|12|1127|3,840,518|9|0|0
9|12|1127|3,838,601|9|0|0
9|12|1127|3,836,692|9|0|0
9|12|1127|3,834,575|9|0|0
9|12|1127|3,832,657|9|0|0
9|12|1127|3,830,542|9|0|0
9|12|1127|3,828,631|9|0|0
9|12|1127|3,826,681|9|0|0
9|12|1127|3,824,775|9|0|0
9|12|1127|3,822,876|9|0|0
9|12|1127|3,820,961|9|0|0
9|12|1127|3,819,017|9|0|0
9|12|1127|3,817,098|9|0|0
9|12|1127|3,815,186|9|0|0
9|12|1127|3,813,258|9|0|0
9|12|1127|3,811,344|9|0|0
9|12|1127|3,809,423|9|0|0
9|12|1127|3,807,503|9|0|0
9|12|1127|3,805,579|9|0|0
9|12|1127|3,803,664|9|0|0
9|12|1127|3,879,980|9|0|0
9|12|1127|3,877,777|9|0|0
9|12|1127|3,875,790|9|0|0
9|12|1127|3,873,839|9|0|0
9|12|1127|3,871,858|9|0|0
9|12|1127|3,869,824|9|0|0
9|12|1127|3,867,880|9|0|0
9|12|1127|3,865,943|9|0|0
9|12|1127|3,864,009|9|0|0
9|12|1127|3,862,051|9|0|0
9|12|1127|3,860,105|9|0|0
9|12|1127|3,858,174|9|0|0
9|12|1127|3,856,243|9|0|0
9|12|1127|3,854,289|9|0|0
9|12|1127|3,852,362|9|0|0
9|12|1127|3,850,433|9|0|0
9|12|1127|3,848,499|9|0|0
9|12|1127|3,846,510|9|0|0
9|12|1127|3,844,567|9|0|0
9|12|1127|3,842,634|9|0|0
9|12|1127|3,840,690|9|0|0
9|12|1127|3,838,854|9|0|0
9|12|1127|3,836,941|9|0|0
9|12|1127|3,835,009|9|0|0
9|12|1127|3,833,048|9|0|0
9|12|1127|3,831,116|9|0|0
9|12|1127|3,829,179|9|0|0
9|12|1127|3,827,250|9|0|0
9|12|1127|3,825,331|9|0|0
9|12|1127|3,823,395|9|0|0
9|12|1127|3,821,438|9|0|0
9|12|1127|3,819,513|9|0|0
9|12|1127|3,817,585|9|0|0
9|12|1127|3,815,654|9|0|0
9|12|1127|3,813,725|9|0|0
9|12|1127|3,811,793|9|0|0
9|12|1127|3,809,867|9|0|0
9|12|1127|3,807,949|9|0|0
9|12|1127|3,806,019|9|0|0
9|12|1127|3,804,101|9|0|0
9|12|1127|3,719,036|9|0|0
9|12|1127|3,717,026|9|0|0
9|12|1127|3,715,071|9|0|0
9|12|1127|3,713,087|9|0|0
9|12|1127|3,711,140|9|0|0
9|12|1127|3,709,080|9|0|0
9|12|1127|3,707,116|9|0|0
9|12|1127|3,705,157|9|0|0
9|12|1127|3,703,327|9|0|0
9|12|1127|3,701,383|9|0|0
9|12|1127|3,699,436|9|0|0
9|12|1127|3,697,480|9|0|0
9|12|1127|3,695,539|9|0|0
9|12|1127|3,693,596|9|0|0
9|12|1127|3,691,648|9|0|0
9|12|1127|3,689,695|9|0|0
9|12|1127|3,687,742|9|0|0
9|12|1127|3,685,797|9|0|0
9|12|1127|3,683,860|9|0|0
9|12|1127|3,681,922|9|0|0
