N1|N2|QID|Time|Degree|Overtime|Heu
9|12|6876|233,505|8|0|0
9|12|6876|231,268|8|0|0
9|12|6876|229,746|8|0|0
9|12|6876|228,220|8|0|0
9|12|6876|226,721|8|0|0
9|12|6876|225,209|8|0|0
9|12|6876|223,707|8|0|0
9|12|6876|222,202|8|0|0
9|12|6876|220,712|8|0|0
9|12|6876|219,212|8|0|0
9|12|6876|217,727|8|0|0
9|12|6876|216,230|8|0|0
9|12|6876|214,745|8|0|0
9|12|6876|213,250|8|0|0
9|12|6876|211,757|8|0|0
9|12|6876|210,263|8|0|0
9|12|6876|208,755|8|0|0
9|12|6876|207,364|8|0|0
9|12|6876|205,877|8|0|0
9|12|6876|204,393|8|0|0
9|12|6876|202,899|8|0|0
9|12|6876|201,417|8|0|0
9|12|6876|199,923|8|0|0
9|12|6876|198,436|8|0|0
9|12|6876|196,943|8|0|0
9|12|6876|195,451|8|0|0
9|12|6876|193,963|8|0|0
9|12|6876|192,477|8|0|0
9|12|6876|190,984|8|0|0
9|12|6876|189,490|8|0|0
9|12|6876|187,998|8|0|0
9|12|6876|186,507|8|0|0
9|12|6876|185,024|8|0|0
9|12|6876|183,532|8|0|0
9|12|6876|182,043|8|0|0
9|12|6876|180,543|8|0|0
9|12|6876|179,072|8|0|0
9|12|6876|177,591|8|0|0
9|12|6876|176,110|8|0|0
9|12|6876|174,626|8|0|0
9|12|6876|173,131|8|0|0
9|12|6876|171,640|8|0|0
9|12|6876|170,150|8|0|0
9|12|6876|168,659|8|0|0
9|12|6876|167,163|8|0|0
9|12|6876|165,678|8|0|0
9|12|6876|164,189|8|0|0
9|12|6876|162,710|8|0|0
9|12|6876|161,252|8|0|0
9|12|6876|159,782|8|0|0
9|12|6876|158,290|8|0|0
9|12|6876|156,800|8|0|0
9|12|6876|155,310|8|0|0
9|12|6876|153,823|8|0|0
9|12|6876|152,326|8|0|0
9|12|6876|150,808|8|0|0
9|12|6876|149,308|8|0|0
9|12|6876|147,810|8|0|0
9|12|6876|146,329|8|0|0
9|12|6876|144,840|8|0|0
9|12|6876|143,351|8|0|0
9|12|6876|141,862|8|0|0
9|12|6876|140,374|8|0|0
9|12|6876|138,877|8|0|0
9|12|6876|137,394|8|0|0
9|12|6876|135,894|8|0|0
9|12|6876|134,409|8|0|0
9|12|6876|132,910|8|0|0
9|12|6876|131,427|8|0|0
9|12|6876|129,937|8|0|0
