N1|N2|QID|Time|Degree|Overtime|Heu
9|12|6876|250,538|8|0|0
9|12|6876|248,261|8|0|0
9|12|6876|246,722|8|0|0
9|12|6876|245,196|8|0|0
9|12|6876|243,692|8|0|0
9|12|6876|242,187|8|0|0
9|12|6876|240,683|8|0|0
9|12|6876|239,164|8|0|0
9|12|6876|237,665|8|0|0
9|12|6876|236,165|8|0|0
9|12|6876|234,667|8|0|0
9|12|6876|233,165|8|0|0
9|12|6876|231,662|8|0|0
9|12|6876|230,167|8|0|0
9|12|6876|228,659|8|0|0
9|12|6876|227,149|8|0|0
9|12|6876|225,642|8|0|0
9|12|6876|224,238|8|0|0
9|12|6876|222,756|8|0|0
9|12|6876|221,256|8|0|0
9|12|6876|219,757|8|0|0
9|12|6876|218,260|8|0|0
9|12|6876|216,760|8|0|0
9|12|6876|215,259|8|0|0
9|12|6876|213,755|8|0|0
9|12|6876|212,248|8|0|0
9|12|6876|210,751|8|0|0
9|12|6876|209,239|8|0|0
9|12|6876|207,738|8|0|0
9|12|6876|206,237|8|0|0
9|12|6876|204,739|8|0|0
9|12|6876|203,212|8|0|0
9|12|6876|201,710|8|0|0
9|12|6876|200,207|8|0|0
9|12|6876|198,698|8|0|0
9|12|6876|197,195|8|0|0
9|12|6876|195,689|8|0|0
9|12|6876|194,198|8|0|0
9|12|6876|192,693|8|0|0
9|12|6876|191,194|8|0|0
9|12|6876|189,694|8|0|0
9|12|6876|188,199|8|0|0
9|12|6876|186,699|8|0|0
9|12|6876|185,196|8|0|0
9|12|6876|183,699|8|0|0
9|12|6876|182,188|8|0|0
9|12|6876|180,693|8|0|0
9|12|6876|179,188|8|0|0
9|12|6876|177,905|8|0|0
9|12|6876|176,406|8|0|0
9|12|6876|174,905|8|0|0
9|12|6876|173,404|8|0|0
9|12|6876|171,906|8|0|0
9|12|6876|170,400|8|0|0
9|12|6876|168,913|8|0|0
9|12|6876|167,419|8|0|0
9|12|6876|165,919|8|0|0
9|12|6876|164,426|8|0|0
9|12|6876|162,809|8|0|0
9|12|6876|161,322|8|0|0
9|12|6876|159,822|8|0|0
9|12|6876|158,332|8|0|0
9|12|6876|156,838|8|0|0
9|12|6876|155,351|8|0|0
9|12|6876|153,868|8|0|0
9|12|6876|152,370|8|0|0
9|12|6876|150,882|8|0|0
9|12|6876|149,395|8|0|0
9|12|6876|147,910|8|0|0
9|12|6876|146,422|8|0|0
9|12|6876|144,937|8|0|0
9|12|6876|143,450|8|0|0
9|12|6876|141,964|8|0|0
9|12|6876|140,475|8|0|0
9|12|6876|138,989|8|0|0
9|12|6876|137,489|8|0|0
9|12|6876|136,001|8|0|0
9|12|6876|134,512|8|0|0
9|12|6876|133,044|8|0|0
9|12|6876|131,571|8|0|0
