N1|N2|QID|Time|Degree|Overtime|Heu
9|12|6876|163,793|8|0|0
9|12|6876|161,975|8|0|0
9|12|6876|160,624|8|0|0
9|12|6876|159,279|8|0|0
9|12|6876|157,947|8|0|0
9|12|6876|156,620|8|0|0
9|12|6876|155,278|8|0|0
9|12|6876|153,953|8|0|0
9|12|6876|152,637|8|0|0
9|12|6876|151,313|8|0|0
9|12|6876|149,999|8|0|0
9|12|6876|148,677|8|0|0
9|12|6876|147,450|8|0|0
9|12|6876|146,154|8|0|0
9|12|6876|144,839|8|0|0
9|12|6876|143,525|8|0|0
9|12|6876|142,205|8|0|0
9|12|6876|140,886|8|0|0
9|12|6876|139,557|8|0|0
9|12|6876|138,215|8|0|0
9|12|6876|136,897|8|0|0
9|12|6876|135,582|8|0|0
9|12|6876|134,270|8|0|0
9|12|6876|132,959|8|0|0
9|12|6876|131,644|8|0|0
9|12|6876|130,306|8|0|0
9|12|6876|128,987|8|0|0
9|12|6876|127,670|8|0|0
9|12|6876|126,352|8|0|0
9|12|6876|125,039|8|0|0
