N1|N2|QID|Time|Degree|Overtime|Heu
9|12|6876|267,290|8|0|0
9|12|6876|265,017|8|0|0
9|12|6876|263,455|8|0|0
9|12|6876|261,935|8|0|0
9|12|6876|260,420|8|0|0
9|12|6876|258,913|8|0|0
9|12|6876|257,406|8|0|0
9|12|6876|255,885|8|0|0
9|12|6876|254,388|8|0|0
9|12|6876|253,018|8|0|0
9|12|6876|251,515|8|0|0
9|12|6876|250,001|8|0|0
9|12|6876|248,501|8|0|0
9|12|6876|246,998|8|0|0
9|12|6876|245,481|8|0|0
9|12|6876|243,973|8|0|0
9|12|6876|242,471|8|0|0
9|12|6876|240,984|8|0|0
9|12|6876|239,472|8|0|0
9|12|6876|237,975|8|0|0
9|12|6876|236,454|8|0|0
9|12|6876|234,934|8|0|0
9|12|6876|233,429|8|0|0
9|12|6876|231,944|8|0|0
9|12|6876|230,449|8|0|0
9|12|6876|228,963|8|0|0
9|12|6876|227,470|8|0|0
9|12|6876|225,967|8|0|0
9|12|6876|224,481|8|0|0
9|12|6876|222,981|8|0|0
9|12|6876|221,483|8|0|0
9|12|6876|219,979|8|0|0
9|12|6876|218,478|8|0|0
9|12|6876|216,976|8|0|0
9|12|6876|215,476|8|0|0
9|12|6876|213,977|8|0|0
9|12|6876|212,476|8|0|0
9|12|6876|210,978|8|0|0
9|12|6876|209,483|8|0|0
9|12|6876|208,013|8|0|0
9|12|6876|206,534|8|0|0
9|12|6876|205,036|8|0|0
9|12|6876|203,528|8|0|0
9|12|6876|202,031|8|0|0
9|12|6876|200,534|8|0|0
9|12|6876|199,045|8|0|0
9|12|6876|197,550|8|0|0
9|12|6876|196,058|8|0|0
9|12|6876|194,562|8|0|0
9|12|6876|193,061|8|0|0
9|12|6876|191,567|8|0|0
9|12|6876|190,048|8|0|0
9|12|6876|188,543|8|0|0
9|12|6876|187,035|8|0|0
9|12|6876|185,533|8|0|0
9|12|6876|184,029|8|0|0
9|12|6876|182,534|8|0|0
9|12|6876|181,020|8|0|0
9|12|6876|179,511|8|0|0
9|12|6876|178,010|8|0|0
9|12|6876|176,511|8|0|0
9|12|6876|175,005|8|0|0
9|12|6876|173,502|8|0|0
9|12|6876|171,826|8|0|0
9|12|6876|170,333|8|0|0
9|12|6876|168,844|8|0|0
9|12|6876|167,352|8|0|0
9|12|6876|165,858|8|0|0
9|12|6876|164,360|8|0|0
9|12|6876|162,896|8|0|0
9|12|6876|161,445|8|0|0
9|12|6876|159,951|8|0|0
9|12|6876|158,466|8|0|0
9|12|6876|156,978|8|0|0
9|12|6876|155,491|8|0|0
9|12|6876|154,002|8|0|0
9|12|6876|152,515|8|0|0
9|12|6876|151,023|8|0|0
9|12|6876|149,538|8|0|0
9|12|6876|148,054|8|0|0
9|12|6876|146,593|8|0|0
9|12|6876|145,121|8|0|0
9|12|6876|143,626|8|0|0
9|12|6876|142,137|8|0|0
9|12|6876|140,639|8|0|0
9|12|6876|139,157|8|0|0
9|12|6876|137,665|8|0|0
9|12|6876|136,176|8|0|0
9|12|6876|134,691|8|0|0
9|12|6876|133,198|8|0|0
9|12|6876|138,203|8|0|0
9|12|6876|136,662|8|0|0
9|12|6876|135,137|8|0|0
9|12|6876|133,607|8|0|0
9|12|6876|132,096|8|0|0
9|12|6876|130,587|8|0|0
9|12|6876|129,076|8|0|0
9|12|6876|127,496|8|0|0
9|12|6876|125,976|8|0|0
9|12|6876|124,464|8|0|0
