N1|N2|QID|Time|Degree|Overtime|Heu
9|12|6876|207,483|8|0|0
9|12|6876|205,757|8|0|0
9|12|6876|204,371|8|0|0
9|12|6876|203,023|8|0|0
9|12|6876|201,675|8|0|0
9|12|6876|200,459|8|0|0
9|12|6876|199,141|8|0|0
9|12|6876|197,805|8|0|0
9|12|6876|196,464|8|0|0
9|12|6876|195,133|8|0|0
9|12|6876|193,799|8|0|0
9|12|6876|192,472|8|0|0
9|12|6876|191,146|8|0|0
9|12|6876|189,811|8|0|0
9|12|6876|188,479|8|0|0
9|12|6876|187,140|8|0|0
9|12|6876|185,810|8|0|0
9|12|6876|184,461|8|0|0
9|12|6876|183,124|8|0|0
9|12|6876|181,801|8|0|0
9|12|6876|180,472|8|0|0
9|12|6876|179,143|8|0|0
9|12|6876|177,817|8|0|0
9|12|6876|176,488|8|0|0
9|12|6876|175,157|8|0|0
9|12|6876|173,827|8|0|0
9|12|6876|172,507|8|0|0
9|12|6876|171,176|8|0|0
9|12|6876|169,842|8|0|0
9|12|6876|168,513|8|0|0
9|12|6876|167,185|8|0|0
9|12|6876|165,860|8|0|0
9|12|6876|164,534|8|0|0
9|12|6876|163,211|8|0|0
9|12|6876|161,884|8|0|0
9|12|6876|160,588|8|0|0
9|12|6876|159,284|8|0|0
9|12|6876|157,956|8|0|0
9|12|6876|156,626|8|0|0
9|12|6876|155,306|8|0|0
9|12|6876|153,987|8|0|0
9|12|6876|152,665|8|0|0
9|12|6876|151,346|8|0|0
9|12|6876|150,025|8|0|0
9|12|6876|148,703|8|0|0
9|12|6876|147,365|8|0|0
9|12|6876|146,057|8|0|0
9|12|6876|144,743|8|0|0
9|12|6876|143,415|8|0|0
9|12|6876|142,096|8|0|0
9|12|6876|140,775|8|0|0
9|12|6876|139,452|8|0|0
9|12|6876|138,118|8|0|0
9|12|6876|136,782|8|0|0
9|12|6876|135,460|8|0|0
9|12|6876|134,139|8|0|0
9|12|6876|132,819|8|0|0
9|12|6876|131,501|8|0|0
9|12|6876|130,172|8|0|0
9|12|6876|128,848|8|0|0
9|12|6876|178,937|8|0|0
9|12|6876|177,475|8|0|0
9|12|6876|176,122|8|0|0
9|12|6876|174,775|8|0|0
9|12|6876|173,439|8|0|0
9|12|6876|172,167|8|0|0
9|12|6876|170,857|8|0|0
9|12|6876|169,465|8|0|0
9|12|6876|168,125|8|0|0
9|12|6876|166,784|8|0|0
9|12|6876|165,448|8|0|0
9|12|6876|164,103|8|0|0
9|12|6876|162,654|8|0|0
9|12|6876|161,308|8|0|0
9|12|6876|159,974|8|0|0
9|12|6876|158,645|8|0|0
9|12|6876|157,308|8|0|0
9|12|6876|155,982|8|0|0
9|12|6876|154,664|8|0|0
9|12|6876|153,320|8|0|0
9|12|6876|151,988|8|0|0
9|12|6876|150,660|8|0|0
9|12|6876|149,329|8|0|0
9|12|6876|148,005|8|0|0
9|12|6876|146,680|8|0|0
9|12|6876|145,349|8|0|0
9|12|6876|144,024|8|0|0
9|12|6876|142,697|8|0|0
9|12|6876|141,372|8|0|0
9|12|6876|140,042|8|0|0
9|12|6876|138,711|8|0|0
9|12|6876|137,377|8|0|0
9|12|6876|136,056|8|0|0
9|12|6876|134,730|8|0|0
9|12|6876|133,407|8|0|0
9|12|6876|132,081|8|0|0
9|12|6876|130,783|8|0|0
9|12|6876|129,489|8|0|0
9|12|6876|128,175|8|0|0
9|12|6876|126,855|8|0|0
