N1|N2|QID|Time|Degree|Overtime|Heu
9|12|6876|149,992|8|0|0
9|12|6876|148,235|8|0|0
9|12|6876|146,848|8|0|0
9|12|6876|145,502|8|0|0
9|12|6876|144,160|8|0|0
9|12|6876|142,815|8|0|0
9|12|6876|141,489|8|0|0
9|12|6876|140,160|8|0|0
9|12|6876|138,832|8|0|0
9|12|6876|137,498|8|0|0
9|12|6876|136,172|8|0|0
9|12|6876|134,844|8|0|0
9|12|6876|133,512|8|0|0
9|12|6876|132,183|8|0|0
9|12|6876|130,859|8|0|0
9|12|6876|129,525|8|0|0
9|12|6876|128,327|8|0|0
9|12|6876|127,012|8|0|0
9|12|6876|125,686|8|0|0
9|12|6876|124,355|8|0|0
9|12|6876|149,685|8|0|0
9|12|6876|148,122|8|0|0
9|12|6876|146,783|8|0|0
9|12|6876|145,446|8|0|0
9|12|6876|144,106|8|0|0
9|12|6876|142,776|8|0|0
9|12|6876|141,442|8|0|0
9|12|6876|140,119|8|0|0
9|12|6876|138,724|8|0|0
9|12|6876|137,384|8|0|0
9|12|6876|136,044|8|0|0
9|12|6876|134,709|8|0|0
9|12|6876|133,373|8|0|0
9|12|6876|132,045|8|0|0
9|12|6876|130,715|8|0|0
9|12|6876|129,373|8|0|0
9|12|6876|128,027|8|0|0
9|12|6876|126,770|8|0|0
9|12|6876|125,478|8|0|0
9|12|6876|124,160|8|0|0
9|12|6876|149,333|8|0|0
9|12|6876|147,893|8|0|0
9|12|6876|146,545|8|0|0
9|12|6876|145,202|8|0|0
9|12|6876|143,875|8|0|0
9|12|6876|142,600|8|0|0
9|12|6876|141,308|8|0|0
9|12|6876|139,984|8|0|0
9|12|6876|138,591|8|0|0
9|12|6876|137,245|8|0|0
9|12|6876|135,913|8|0|0
9|12|6876|134,585|8|0|0
9|12|6876|133,252|8|0|0
9|12|6876|131,929|8|0|0
9|12|6876|130,601|8|0|0
9|12|6876|129,262|8|0|0
9|12|6876|127,922|8|0|0
9|12|6876|126,594|8|0|0
9|12|6876|125,254|8|0|0
9|12|6876|123,932|8|0|0
9|12|6876|149,373|8|0|0
9|12|6876|148,058|8|0|0
9|12|6876|146,719|8|0|0
9|12|6876|145,386|8|0|0
9|12|6876|144,058|8|0|0
9|12|6876|142,727|8|0|0
9|12|6876|141,393|8|0|0
9|12|6876|140,051|8|0|0
9|12|6876|138,650|8|0|0
9|12|6876|137,317|8|0|0
9|12|6876|135,989|8|0|0
9|12|6876|134,671|8|0|0
9|12|6876|133,344|8|0|0
9|12|6876|132,029|8|0|0
9|12|6876|130,714|8|0|0
9|12|6876|129,381|8|0|0
9|12|6876|128,149|8|0|0
9|12|6876|126,814|8|0|0
9|12|6876|125,489|8|0|0
9|12|6876|124,171|8|0|0
9|12|6876|149,155|8|0|0
9|12|6876|147,810|8|0|0
9|12|6876|146,467|8|0|0
9|12|6876|145,134|8|0|0
9|12|6876|143,797|8|0|0
9|12|6876|142,478|8|0|0
9|12|6876|141,158|8|0|0
9|12|6876|139,825|8|0|0
9|12|6876|138,484|8|0|0
9|12|6876|137,185|8|0|0
9|12|6876|135,855|8|0|0
9|12|6876|134,537|8|0|0
9|12|6876|133,217|8|0|0
9|12|6876|131,899|8|0|0
9|12|6876|130,573|8|0|0
9|12|6876|129,238|8|0|0
9|12|6876|127,916|8|0|0
9|12|6876|126,596|8|0|0
9|12|6876|125,270|8|0|0
9|12|6876|123,950|8|0|0
