N1|N2|QID|Time|Degree|Overtime|Heu
9|12|6876|235,227|8|0|0
9|12|6876|233,172|8|0|0
9|12|6876|231,613|8|0|0
9|12|6876|230,077|8|0|0
9|12|6876|228,562|8|0|0
9|12|6876|227,052|8|0|0
9|12|6876|225,541|8|0|0
9|12|6876|224,038|8|0|0
9|12|6876|222,136|8|0|0
9|12|6876|220,624|8|0|0
9|12|6876|219,117|8|0|0
9|12|6876|217,721|8|0|0
9|12|6876|216,262|8|0|0
9|12|6876|214,768|8|0|0
9|12|6876|213,264|8|0|0
9|12|6876|211,775|8|0|0
9|12|6876|210,270|8|0|0
9|12|6876|208,777|8|0|0
9|12|6876|207,280|8|0|0
9|12|6876|205,786|8|0|0
9|12|6876|204,291|8|0|0
9|12|6876|202,790|8|0|0
9|12|6876|201,294|8|0|0
9|12|6876|199,802|8|0|0
9|12|6876|198,309|8|0|0
9|12|6876|196,818|8|0|0
9|12|6876|195,310|8|0|0
9|12|6876|193,811|8|0|0
9|12|6876|192,305|8|0|0
9|12|6876|190,808|8|0|0
9|12|6876|189,315|8|0|0
9|12|6876|187,832|8|0|0
9|12|6876|186,344|8|0|0
9|12|6876|184,846|8|0|0
9|12|6876|183,352|8|0|0
9|12|6876|181,849|8|0|0
9|12|6876|180,343|8|0|0
9|12|6876|178,848|8|0|0
9|12|6876|177,353|8|0|0
9|12|6876|175,859|8|0|0
9|12|6876|174,356|8|0|0
9|12|6876|172,863|8|0|0
9|12|6876|171,396|8|0|0
9|12|6876|169,927|8|0|0
9|12|6876|168,437|8|0|0
9|12|6876|166,948|8|0|0
9|12|6876|165,453|8|0|0
9|12|6876|163,969|8|0|0
9|12|6876|162,483|8|0|0
9|12|6876|160,810|8|0|0
9|12|6876|159,310|8|0|0
9|12|6876|157,814|8|0|0
9|12|6876|156,310|8|0|0
9|12|6876|154,820|8|0|0
9|12|6876|153,336|8|0|0
9|12|6876|152,024|8|0|0
9|12|6876|150,538|8|0|0
9|12|6876|149,040|8|0|0
9|12|6876|147,542|8|0|0
9|12|6876|146,056|8|0|0
9|12|6876|144,572|8|0|0
9|12|6876|143,086|8|0|0
9|12|6876|141,605|8|0|0
9|12|6876|140,099|8|0|0
9|12|6876|138,607|8|0|0
9|12|6876|137,123|8|0|0
9|12|6876|135,633|8|0|0
9|12|6876|134,146|8|0|0
9|12|6876|132,658|8|0|0
9|12|6876|131,170|8|0|0
9|12|6876|171,673|8|0|0
9|12|6876|170,129|8|0|0
9|12|6876|168,612|8|0|0
9|12|6876|167,085|8|0|0
9|12|6876|165,576|8|0|0
9|12|6876|164,068|8|0|0
9|12|6876|162,498|8|0|0
9|12|6876|160,980|8|0|0
9|12|6876|159,477|8|0|0
9|12|6876|157,965|8|0|0
9|12|6876|156,458|8|0|0
9|12|6876|154,954|8|0|0
9|12|6876|153,442|8|0|0
9|12|6876|151,887|8|0|0
9|12|6876|150,389|8|0|0
9|12|6876|148,899|8|0|0
9|12|6876|147,400|8|0|0
9|12|6876|145,910|8|0|0
9|12|6876|144,418|8|0|0
9|12|6876|142,922|8|0|0
9|12|6876|141,322|8|0|0
9|12|6876|139,818|8|0|0
9|12|6876|138,327|8|0|0
9|12|6876|136,897|8|0|0
9|12|6876|135,431|8|0|0
9|12|6876|133,937|8|0|0
9|12|6876|132,423|8|0|0
9|12|6876|130,920|8|0|0
9|12|6876|129,427|8|0|0
9|12|6876|127,927|8|0|0
