N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1127|3,840,379|9|0|0
9|12|1127|3,838,245|9|0|0
9|12|1127|3,836,469|9|0|0
9|12|1127|3,834,708|9|0|0
9|12|1127|3,832,948|9|0|0
9|12|1127|3,831,189|9|0|0
9|12|1127|3,829,408|9|0|0
9|12|1127|3,827,653|9|0|0
9|12|1127|3,825,903|9|0|0
9|12|1127|3,824,130|9|0|0
9|12|1127|3,822,525|9|0|0
9|12|1127|3,820,784|9|0|0
9|12|1127|3,819,021|9|0|0
9|12|1127|3,817,272|9|0|0
9|12|1127|3,815,528|9|0|0
9|12|1127|3,813,760|9|0|0
9|12|1127|3,812,010|9|0|0
9|12|1127|3,810,258|9|0|0
9|12|1127|3,808,509|9|0|0
9|12|1127|3,806,729|9|0|0
9|12|1127|3,804,983|9|0|0
9|12|1127|3,803,211|9|0|0
9|12|1127|3,801,466|9|0|0
9|12|1127|3,799,715|9|0|0
9|12|1127|3,797,951|9|0|0
9|12|1127|3,796,195|9|0|0
9|12|1127|3,794,448|9|0|0
9|12|1127|3,792,708|9|0|0
9|12|1127|3,790,963|9|0|0
9|12|1127|3,789,213|9|0|0
