N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1127|4,007,866|9|0|0
9|12|1127|4,005,708|9|0|0
9|12|1127|4,003,926|9|0|0
9|12|1127|4,002,146|9|0|0
9|12|1127|4,000,375|9|0|0
9|12|1127|3,998,560|9|0|0
9|12|1127|3,996,798|9|0|0
9|12|1127|3,995,033|9|0|0
9|12|1127|3,993,253|9|0|0
9|12|1127|3,991,491|9|0|0
9|12|1127|3,989,728|9|0|0
9|12|1127|3,987,963|9|0|0
9|12|1127|3,986,207|9|0|0
9|12|1127|3,984,437|9|0|0
9|12|1127|3,982,677|9|0|0
9|12|1127|3,980,917|9|0|0
9|12|1127|3,979,162|9|0|0
9|12|1127|3,977,550|9|0|0
9|12|1127|3,975,812|9|0|0
9|12|1127|3,974,039|9|0|0
9|12|1127|3,972,274|9|0|0
9|12|1127|3,970,522|9|0|0
9|12|1127|3,968,769|9|0|0
9|12|1127|3,967,012|9|0|0
9|12|1127|3,965,249|9|0|0
9|12|1127|3,963,489|9|0|0
9|12|1127|3,961,742|9|0|0
9|12|1127|3,959,990|9|0|0
9|12|1127|3,958,231|9|0|0
9|12|1127|3,956,473|9|0|0
9|12|1127|3,954,710|9|0|0
9|12|1127|3,952,921|9|0|0
9|12|1127|3,951,167|9|0|0
9|12|1127|3,949,373|9|0|0
9|12|1127|3,947,633|9|0|0
9|12|1127|3,945,881|9|0|0
9|12|1127|3,944,130|9|0|0
9|12|1127|3,942,375|9|0|0
9|12|1127|3,940,624|9|0|0
9|12|1127|3,938,870|9|0|0
9|12|1127|3,937,120|9|0|0
9|12|1127|3,935,370|9|0|0
9|12|1127|3,933,622|9|0|0
9|12|1127|3,931,866|9|0|0
9|12|1127|3,930,116|9|0|0
9|12|1127|3,928,362|9|0|0
9|12|1127|3,926,615|9|0|0
9|12|1127|3,924,840|9|0|0
9|12|1127|3,923,122|9|0|0
9|12|1127|3,921,392|9|0|0
9|12|1127|3,919,643|9|0|0
9|12|1127|3,917,863|9|0|0
9|12|1127|3,916,091|9|0|0
9|12|1127|3,914,340|9|0|0
9|12|1127|3,912,588|9|0|0
9|12|1127|3,910,837|9|0|0
9|12|1127|3,909,084|9|0|0
9|12|1127|3,907,329|9|0|0
9|12|1127|3,905,541|9|0|0
9|12|1127|3,903,782|9|0|0
9|12|1127|3,902,013|9|0|0
9|12|1127|3,900,251|9|0|0
9|12|1127|3,898,486|9|0|0
9|12|1127|3,896,735|9|0|0
9|12|1127|3,894,982|9|0|0
9|12|1127|3,893,218|9|0|0
9|12|1127|3,891,460|9|0|0
9|12|1127|3,889,701|9|0|0
9|12|1127|3,887,918|9|0|0
9|12|1127|3,886,154|9|0|0
9|12|1127|3,884,389|9|0|0
9|12|1127|3,882,637|9|0|0
9|12|1127|3,880,891|9|0|0
9|12|1127|3,879,136|9|0|0
9|12|1127|3,877,383|9|0|0
9|12|1127|3,875,613|9|0|0
9|12|1127|3,873,858|9|0|0
9|12|1127|3,872,108|9|0|0
9|12|1127|3,870,391|9|0|0
9|12|1127|3,868,632|9|0|0
9|12|1127|3,866,882|9|0|0
9|12|1127|3,865,122|9|0|0
9|12|1127|3,863,368|9|0|0
9|12|1127|3,861,622|9|0|0
9|12|1127|3,859,867|9|0|0
9|12|1127|3,858,120|9|0|0
9|12|1127|3,856,354|9|0|0
9|12|1127|3,854,602|9|0|0
9|12|1127|3,852,851|9|0|0
9|12|1127|3,851,077|9|0|0
9|12|1127|3,849,323|9|0|0
9|12|1127|3,847,578|9|0|0
9|12|1127|3,845,829|9|0|0
9|12|1127|3,844,078|9|0|0
9|12|1127|3,842,320|9|0|0
9|12|1127|3,840,561|9|0|0
9|12|1127|3,838,809|9|0|0
9|12|1127|3,837,049|9|0|0
9|12|1127|3,835,291|9|0|0
9|12|1127|3,833,519|9|0|0
