N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1127|3,858,321|9|0|0
9|12|1127|3,855,721|9|0|0
9|12|1127|3,853,773|9|0|0
9|12|1127|3,851,818|9|0|0
9|12|1127|3,849,882|9|0|0
9|12|1127|3,847,935|9|0|0
9|12|1127|3,846,009|9|0|0
9|12|1127|3,844,088|9|0|0
9|12|1127|3,842,158|9|0|0
9|12|1127|3,840,237|9|0|0
9|12|1127|3,838,315|9|0|0
9|12|1127|3,836,556|9|0|0
9|12|1127|3,834,641|9|0|0
9|12|1127|3,832,719|9|0|0
9|12|1127|3,830,797|9|0|0
9|12|1127|3,828,815|9|0|0
9|12|1127|3,826,892|9|0|0
9|12|1127|3,824,976|9|0|0
9|12|1127|3,823,056|9|0|0
9|12|1127|3,821,131|9|0|0
9|12|1127|3,819,214|9|0|0
9|12|1127|3,817,296|9|0|0
9|12|1127|3,815,381|9|0|0
9|12|1127|3,813,457|9|0|0
9|12|1127|3,811,532|9|0|0
9|12|1127|3,809,610|9|0|0
9|12|1127|3,807,684|9|0|0
9|12|1127|3,805,772|9|0|0
9|12|1127|3,803,849|9|0|0
9|12|1127|3,801,929|9|0|0
9|12|1127|3,800,009|9|0|0
9|12|1127|3,798,086|9|0|0
9|12|1127|3,796,169|9|0|0
9|12|1127|3,794,254|9|0|0
9|12|1127|3,792,332|9|0|0
9|12|1127|3,790,417|9|0|0
9|12|1127|3,788,499|9|0|0
9|12|1127|3,786,549|9|0|0
9|12|1127|3,784,623|9|0|0
9|12|1127|3,782,711|9|0|0
