N1|N2|QID|Time|Degree|Overtime|Heu
9|12|321|1,774,820|6|0|0
9|12|321|1,739,674|6|0|0
9|12|321|1,704,847|6|0|0
9|12|321|1,670,002|6|0|0
9|12|321|1,635,169|6|0|0
9|12|321|1,600,174|6|0|0
9|12|321|1,565,360|6|0|0
9|12|321|1,530,474|6|0|0
9|12|321|1,495,505|6|0|0
9|12|321|1,460,589|6|0|0
9|12|321|1,425,674|6|0|0
9|12|321|1,390,594|6|0|0
9|12|321|1,355,705|6|0|0
9|12|321|1,320,781|6|0|0
9|12|321|1,285,887|6|0|0
9|12|321|1,251,022|6|0|0
9|12|321|1,216,029|6|0|0
9|12|321|1,181,118|6|0|0
9|12|321|1,146,232|6|0|0
9|12|321|1,111,334|6|0|0
9|12|321|1,076,239|6|0|0
9|12|321|1,041,312|6|0|0
9|12|321|1,006,405|6|0|0
9|12|321|971,510|6|0|0
9|12|321|936,664|6|0|0
9|12|321|901,801|6|0|0
9|12|321|866,640|6|0|0
9|12|321|831,658|6|0|0
9|12|321|796,525|6|0|0
9|12|321|761,627|6|0|0
9|12|321|726,751|6|0|0
9|12|321|691,841|6|0|0
9|12|321|656,945|6|0|0
9|12|321|622,042|6|0|0
9|12|321|586,946|6|0|0
9|12|321|552,050|6|0|0
9|12|321|517,134|6|0|0
9|12|321|482,119|6|0|0
9|12|321|447,230|6|0|0
9|12|321|412,278|6|0|0
9|12|321|377,388|6|0|0
9|12|321|342,397|6|0|0
9|12|321|307,487|6|0|0
9|12|321|272,495|6|0|0
9|12|321|236,978|6|0|0
9|12|321|200,018|6|0|0
9|12|321|162,914|6|0|0
9|12|321|127,831|6|0|0
9|12|321|92,910|6|0|0
9|12|321|58,000|6|0|0
