N1|N2|QID|Time|Degree|Overtime|Heu
9|12|321|1,067,209|6|0|0
9|12|321|1,031,956|6|0|0
9|12|321|997,148|6|0|0
9|12|321|962,380|6|0|0
9|12|321|927,559|6|0|0
9|12|321|892,784|6|0|0
9|12|321|857,995|6|0|0
9|12|321|823,190|6|0|0
9|12|321|788,408|6|0|0
9|12|321|753,625|6|0|0
9|12|321|718,823|6|0|0
9|12|321|684,007|6|0|0
9|12|321|649,134|6|0|0
9|12|321|614,307|6|0|0
9|12|321|579,512|6|0|0
9|12|321|544,727|6|0|0
9|12|321|509,886|6|0|0
9|12|321|475,109|6|0|0
9|12|321|440,281|6|0|0
9|12|321|405,449|6|0|0
9|12|321|370,633|6|0|0
9|12|321|335,784|6|0|0
9|12|321|300,782|6|0|0
9|12|321|266,010|6|0|0
9|12|321|231,185|6|0|0
9|12|321|196,369|6|0|0
9|12|321|161,537|6|0|0
9|12|321|126,718|6|0|0
9|12|321|91,792|6|0|0
9|12|321|57,012|6|0|0
