N1|N2|QID|Time|Degree|Overtime|Heu
9|12|321|2,471,814|6|0|0
9|12|321|2,436,652|6|0|0
9|12|321|2,401,830|6|0|0
9|12|321|2,367,019|6|0|0
9|12|321|2,332,184|6|0|0
9|12|321|2,297,315|6|0|0
9|12|321|2,262,471|6|0|0
9|12|321|2,227,588|6|0|0
9|12|321|2,192,668|6|0|0
9|12|321|2,157,801|6|0|0
9|12|321|2,122,944|6|0|0
9|12|321|2,088,038|6|0|0
9|12|321|2,052,967|6|0|0
9|12|321|2,018,108|6|0|0
9|12|321|1,983,259|6|0|0
9|12|321|1,948,388|6|0|0
9|12|321|1,913,515|6|0|0
9|12|321|1,878,520|6|0|0
9|12|321|1,843,630|6|0|0
9|12|321|1,808,797|6|0|0
9|12|321|1,773,777|6|0|0
9|12|321|1,738,901|6|0|0
9|12|321|1,704,064|6|0|0
9|12|321|1,669,160|6|0|0
9|12|321|1,634,297|6|0|0
9|12|321|1,599,446|6|0|0
9|12|321|1,564,569|6|0|0
9|12|321|1,529,712|6|0|0
9|12|321|1,494,884|6|0|0
9|12|321|1,460,028|6|0|0
9|12|321|1,425,029|6|0|0
9|12|321|1,390,163|6|0|0
9|12|321|1,354,934|6|0|0
9|12|321|1,318,282|6|0|0
9|12|321|1,283,335|6|0|0
9|12|321|1,246,586|6|0|0
9|12|321|1,210,920|6|0|0
9|12|321|1,176,051|6|0|0
9|12|321|1,140,991|6|0|0
9|12|321|1,106,086|6|0|0
9|12|321|1,071,433|6|0|0
9|12|321|1,036,388|6|0|0
9|12|321|1,001,553|6|0|0
9|12|321|966,737|6|0|0
9|12|321|931,670|6|0|0
9|12|321|896,671|6|0|0
9|12|321|861,822|6|0|0
9|12|321|826,757|6|0|0
9|12|321|791,908|6|0|0
9|12|321|757,106|6|0|0
9|12|321|722,268|6|0|0
9|12|321|687,252|6|0|0
9|12|321|652,436|6|0|0
9|12|321|617,556|6|0|0
9|12|321|582,718|6|0|0
9|12|321|547,865|6|0|0
9|12|321|512,866|6|0|0
9|12|321|477,825|6|0|0
9|12|321|442,956|6|0|0
9|12|321|408,071|6|0|0
9|12|321|373,221|6|0|0
9|12|321|338,342|6|0|0
9|12|321|303,343|6|0|0
9|12|321|268,479|6|0|0
9|12|321|233,643|6|0|0
9|12|321|198,698|6|0|0
9|12|321|163,713|6|0|0
9|12|321|128,863|6|0|0
9|12|321|93,985|6|0|0
9|12|321|59,153|6|0|0
