N1|N2|QID|Time|Degree|Overtime|Heu
9|12|321|3,521,930|6|0|0
9|12|321|3,487,426|6|0|0
9|12|321|3,452,605|6|0|0
9|12|321|3,417,536|6|0|0
9|12|321|3,382,602|6|0|0
9|12|321|3,347,560|6|0|0
9|12|321|3,312,488|6|0|0
9|12|321|3,277,646|6|0|0
9|12|321|3,242,822|6|0|0
9|12|321|3,207,787|6|0|0
9|12|321|3,172,943|6|0|0
9|12|321|3,137,942|6|0|0
9|12|321|3,102,774|6|0|0
9|12|321|3,067,939|6|0|0
9|12|321|3,033,073|6|0|0
9|12|321|2,998,035|6|0|0
9|12|321|2,963,152|6|0|0
9|12|321|2,928,359|6|0|0
9|12|321|2,893,034|6|0|0
9|12|321|2,858,163|6|0|0
9|12|321|2,823,335|6|0|0
9|12|321|2,788,491|6|0|0
9|12|321|2,753,593|6|0|0
9|12|321|2,718,544|6|0|0
9|12|321|2,683,654|6|0|0
9|12|321|2,648,001|6|0|0
9|12|321|2,611,869|6|0|0
9|12|321|2,576,970|6|0|0
9|12|321|2,542,162|6|0|0
9|12|321|2,507,152|6|0|0
9|12|321|2,472,326|6|0|0
9|12|321|2,437,340|6|0|0
9|12|321|2,402,483|6|0|0
9|12|321|2,367,691|6|0|0
9|12|321|2,332,891|6|0|0
9|12|321|2,298,059|6|0|0
9|12|321|2,261,881|6|0|0
9|12|321|2,227,036|6|0|0
9|12|321|2,192,187|6|0|0
9|12|321|2,157,391|6|0|0
9|12|321|2,122,365|6|0|0
9|12|321|2,087,505|6|0|0
9|12|321|2,052,677|6|0|0
9|12|321|2,017,640|6|0|0
9|12|321|1,982,818|6|0|0
9|12|321|1,947,990|6|0|0
9|12|321|1,913,150|6|0|0
9|12|321|1,878,329|6|0|0
9|12|321|1,843,535|6|0|0
9|12|321|1,808,694|6|0|0
9|12|321|1,773,855|6|0|0
9|12|321|1,739,027|6|0|0
9|12|321|1,703,951|6|0|0
9|12|321|1,669,131|6|0|0
9|12|321|1,634,306|6|0|0
9|12|321|1,599,396|6|0|0
9|12|321|1,564,364|6|0|0
9|12|321|1,529,580|6|0|0
9|12|321|1,494,735|6|0|0
9|12|321|1,459,928|6|0|0
9|12|321|1,425,088|6|0|0
9|12|321|1,390,187|6|0|0
9|12|321|1,355,389|6|0|0
9|12|321|1,320,598|6|0|0
9|12|321|1,285,665|6|0|0
9|12|321|1,250,842|6|0|0
9|12|321|1,216,028|6|0|0
9|12|321|1,181,085|6|0|0
9|12|321|1,145,647|6|0|0
9|12|321|1,110,547|6|0|0
9|12|321|1,075,614|6|0|0
9|12|321|1,039,274|6|0|0
9|12|321|1,004,445|6|0|0
9|12|321|968,173|6|0|0
9|12|321|933,008|6|0|0
9|12|321|898,161|6|0|0
9|12|321|863,179|6|0|0
9|12|321|828,306|6|0|0
9|12|321|793,489|6|0|0
9|12|321|758,616|6|0|0
9|12|321|723,735|6|0|0
9|12|321|688,891|6|0|0
9|12|321|653,870|6|0|0
9|12|321|619,049|6|0|0
9|12|321|584,159|6|0|0
9|12|321|549,292|6|0|0
9|12|321|514,249|6|0|0
9|12|321|479,404|6|0|0
9|12|321|444,519|6|0|0
9|12|321|409,679|6|0|0
9|12|321|374,844|6|0|0
9|12|321|340,051|6|0|0
9|12|321|305,257|6|0|0
9|12|321|270,427|6|0|0
9|12|321|235,607|6|0|0
9|12|321|200,740|6|0|0
9|12|321|165,906|6|0|0
9|12|321|131,091|6|0|0
9|12|321|96,280|6|0|0
9|12|321|61,465|6|0|0
