N1|N2|QID|Time|Degree|Overtime|Heu
9|12|321|2,536,965|6|0|0
9|12|321|2,498,406|6|0|0
9|12|321|2,462,956|6|0|0
9|12|321|2,427,704|6|0|0
9|12|321|2,392,428|6|0|0
9|12|321|2,357,170|6|0|0
9|12|321|2,321,906|6|0|0
9|12|321|2,286,643|6|0|0
9|12|321|2,251,426|6|0|0
9|12|321|2,216,169|6|0|0
9|12|321|2,180,884|6|0|0
9|12|321|2,145,561|6|0|0
9|12|321|2,110,198|6|0|0
9|12|321|2,073,981|6|0|0
9|12|321|2,038,271|6|0|0
9|12|321|2,003,096|6|0|0
9|12|321|1,967,231|6|0|0
9|12|321|1,931,766|6|0|0
9|12|321|1,896,498|6|0|0
9|12|321|1,861,244|6|0|0
9|12|321|1,826,025|6|0|0
9|12|321|1,790,775|6|0|0
9|12|321|1,755,534|6|0|0
9|12|321|1,720,299|6|0|0
9|12|321|1,685,074|6|0|0
9|12|321|1,649,848|6|0|0
9|12|321|1,614,604|6|0|0
9|12|321|1,579,330|6|0|0
9|12|321|1,544,035|6|0|0
9|12|321|1,507,772|6|0|0
9|12|321|1,472,161|6|0|0
9|12|321|1,436,869|6|0|0
9|12|321|1,401,538|6|0|0
9|12|321|1,366,243|6|0|0
9|12|321|1,330,765|6|0|0
9|12|321|1,294,385|6|0|0
9|12|321|1,259,111|6|0|0
9|12|321|1,223,876|6|0|0
9|12|321|1,188,618|6|0|0
9|12|321|1,153,407|6|0|0
9|12|321|1,118,086|6|0|0
9|12|321|1,082,882|6|0|0
9|12|321|1,047,524|6|0|0
9|12|321|1,012,226|6|0|0
9|12|321|976,915|6|0|0
9|12|321|941,716|6|0|0
9|12|321|906,417|6|0|0
9|12|321|871,122|6|0|0
9|12|321|835,756|6|0|0
9|12|321|800,389|6|0|0
9|12|321|765,045|6|0|0
9|12|321|729,743|6|0|0
9|12|321|694,279|6|0|0
9|12|321|658,973|6|0|0
9|12|321|623,708|6|0|0
9|12|321|588,451|6|0|0
9|12|321|553,031|6|0|0
9|12|321|517,678|6|0|0
9|12|321|482,108|6|0|0
9|12|321|446,790|6|0|0
9|12|321|411,525|6|0|0
9|12|321|376,241|6|0|0
9|12|321|341,019|6|0|0
9|12|321|305,717|6|0|0
9|12|321|270,232|6|0|0
9|12|321|234,978|6|0|0
9|12|321|199,697|6|0|0
9|12|321|164,399|6|0|0
9|12|321|129,173|6|0|0
9|12|321|93,949|6|0|0
9|12|321|1,118,214|6|0|0
9|12|321|1,082,823|6|0|0
9|12|321|1,047,539|6|0|0
9|12|321|1,011,917|6|0|0
9|12|321|976,650|6|0|0
9|12|321|941,364|6|0|0
9|12|321|905,852|6|0|0
9|12|321|870,587|6|0|0
9|12|321|835,267|6|0|0
9|12|321|798,618|6|0|0
9|12|321|762,950|6|0|0
9|12|321|727,599|6|0|0
9|12|321|692,327|6|0|0
9|12|321|657,053|6|0|0
9|12|321|621,723|6|0|0
9|12|321|586,324|6|0|0
9|12|321|551,034|6|0|0
9|12|321|515,426|6|0|0
9|12|321|480,025|6|0|0
9|12|321|444,883|6|0|0
9|12|321|409,681|6|0|0
9|12|321|374,397|6|0|0
9|12|321|339,138|6|0|0
9|12|321|303,866|6|0|0
9|12|321|268,577|6|0|0
9|12|321|233,265|6|0|0
9|12|321|197,952|6|0|0
9|12|321|162,663|6|0|0
9|12|321|127,362|6|0|0
9|12|321|92,215|6|0|0
