N1|N2|QID|Time|Degree|Overtime|Heu
9|12|321|766,016|6|0|0
9|12|321|728,107|6|0|0
9|12|321|692,834|6|0|0
9|12|321|657,597|6|0|0
9|12|321|622,348|6|0|0
9|12|321|587,146|6|0|0
9|12|321|551,296|6|0|0
9|12|321|515,832|6|0|0
9|12|321|480,487|6|0|0
9|12|321|444,206|6|0|0
9|12|321|408,702|6|0|0
9|12|321|373,421|6|0|0
9|12|321|338,143|6|0|0
9|12|321|302,941|6|0|0
9|12|321|267,669|6|0|0
9|12|321|232,444|6|0|0
9|12|321|197,190|6|0|0
9|12|321|161,959|6|0|0
9|12|321|126,703|6|0|0
9|12|321|91,415|6|0|0
9|12|321|763,132|6|0|0
9|12|321|726,817|6|0|0
9|12|321|691,566|6|0|0
9|12|321|656,307|6|0|0
9|12|321|621,016|6|0|0
9|12|321|585,733|6|0|0
9|12|321|550,498|6|0|0
9|12|321|515,399|6|0|0
9|12|321|480,198|6|0|0
9|12|321|444,845|6|0|0
9|12|321|409,597|6|0|0
9|12|321|374,399|6|0|0
9|12|321|339,074|6|0|0
9|12|321|303,526|6|0|0
9|12|321|268,216|6|0|0
9|12|321|232,793|6|0|0
9|12|321|197,254|6|0|0
9|12|321|161,911|6|0|0
9|12|321|126,663|6|0|0
9|12|321|91,400|6|0|0
9|12|321|764,615|6|0|0
9|12|321|729,331|6|0|0
9|12|321|694,036|6|0|0
9|12|321|658,768|6|0|0
9|12|321|623,425|6|0|0
9|12|321|588,157|6|0|0
9|12|321|552,904|6|0|0
9|12|321|517,661|6|0|0
9|12|321|482,447|6|0|0
9|12|321|447,097|6|0|0
9|12|321|410,785|6|0|0
9|12|321|375,460|6|0|0
9|12|321|340,029|6|0|0
9|12|321|304,796|6|0|0
9|12|321|269,538|6|0|0
9|12|321|234,150|6|0|0
9|12|321|198,784|6|0|0
9|12|321|162,103|6|0|0
9|12|321|126,613|6|0|0
9|12|321|91,412|6|0|0
9|12|321|763,642|6|0|0
9|12|321|728,346|6|0|0
9|12|321|693,021|6|0|0
9|12|321|657,723|6|0|0
9|12|321|622,206|6|0|0
9|12|321|586,707|6|0|0
9|12|321|551,387|6|0|0
9|12|321|516,150|6|0|0
9|12|321|480,831|6|0|0
9|12|321|445,613|6|0|0
9|12|321|410,341|6|0|0
9|12|321|374,944|6|0|0
9|12|321|338,198|6|0|0
9|12|321|302,932|6|0|0
9|12|321|267,747|6|0|0
9|12|321|232,347|6|0|0
9|12|321|197,081|6|0|0
9|12|321|161,771|6|0|0
9|12|321|126,556|6|0|0
9|12|321|91,302|6|0|0
9|12|321|761,768|6|0|0
9|12|321|726,431|6|0|0
9|12|321|691,140|6|0|0
9|12|321|655,817|6|0|0
9|12|321|620,458|6|0|0
9|12|321|585,216|6|0|0
9|12|321|549,948|6|0|0
9|12|321|514,522|6|0|0
9|12|321|479,293|6|0|0
9|12|321|443,992|6|0|0
9|12|321|408,787|6|0|0
9|12|321|373,543|6|0|0
9|12|321|338,220|6|0|0
9|12|321|303,090|6|0|0
9|12|321|267,846|6|0|0
9|12|321|232,578|6|0|0
9|12|321|197,272|6|0|0
9|12|321|161,921|6|0|0
9|12|321|126,641|6|0|0
9|12|321|91,438|6|0|0
