N1|N2|QID|Time|Degree|Overtime|Heu
9|12|321|1,829,899|6|0|0
9|12|321|1,789,438|6|0|0
9|12|321|1,754,126|6|0|0
9|12|321|1,718,882|6|0|0
9|12|321|1,683,648|6|0|0
9|12|321|1,648,384|6|0|0
9|12|321|1,612,591|6|0|0
9|12|321|1,576,950|6|0|0
9|12|321|1,541,749|6|0|0
9|12|321|1,506,530|6|0|0
9|12|321|1,471,212|6|0|0
9|12|321|1,435,951|6|0|0
9|12|321|1,400,756|6|0|0
9|12|321|1,365,206|6|0|0
9|12|321|1,329,891|6|0|0
9|12|321|1,294,666|6|0|0
9|12|321|1,259,428|6|0|0
9|12|321|1,223,006|6|0|0
9|12|321|1,187,813|6|0|0
9|12|321|1,152,584|6|0|0
9|12|321|1,117,413|6|0|0
9|12|321|1,082,245|6|0|0
9|12|321|1,046,998|6|0|0
9|12|321|1,010,446|6|0|0
9|12|321|975,224|6|0|0
9|12|321|939,854|6|0|0
9|12|321|904,621|6|0|0
9|12|321|869,399|6|0|0
9|12|321|834,189|6|0|0
9|12|321|798,177|6|0|0
9|12|321|761,998|6|0|0
9|12|321|726,790|6|0|0
9|12|321|691,611|6|0|0
9|12|321|656,408|6|0|0
9|12|321|621,240|6|0|0
9|12|321|586,042|6|0|0
9|12|321|550,850|6|0|0
9|12|321|515,689|6|0|0
9|12|321|480,513|6|0|0
9|12|321|445,355|6|0|0
9|12|321|410,158|6|0|0
9|12|321|374,873|6|0|0
9|12|321|339,593|6|0|0
9|12|321|304,320|6|0|0
9|12|321|269,086|6|0|0
9|12|321|233,866|6|0|0
9|12|321|198,673|6|0|0
9|12|321|163,437|6|0|0
9|12|321|128,152|6|0|0
9|12|321|92,999|6|0|0
9|12|321|1,823,824|6|0|0
9|12|321|1,788,968|6|0|0
9|12|321|1,753,748|6|0|0
9|12|321|1,718,508|6|0|0
9|12|321|1,683,159|6|0|0
9|12|321|1,648,017|6|0|0
9|12|321|1,612,820|6|0|0
9|12|321|1,577,610|6|0|0
9|12|321|1,542,380|6|0|0
9|12|321|1,507,166|6|0|0
9|12|321|1,471,978|6|0|0
9|12|321|1,436,734|6|0|0
9|12|321|1,401,588|6|0|0
9|12|321|1,366,384|6|0|0
9|12|321|1,331,112|6|0|0
9|12|321|1,295,878|6|0|0
9|12|321|1,260,656|6|0|0
9|12|321|1,225,434|6|0|0
9|12|321|1,190,183|6|0|0
9|12|321|1,155,006|6|0|0
9|12|321|1,119,568|6|0|0
9|12|321|1,084,383|6|0|0
9|12|321|1,049,198|6|0|0
9|12|321|1,013,997|6|0|0
9|12|321|978,827|6|0|0
9|12|321|943,671|6|0|0
9|12|321|908,082|6|0|0
9|12|321|872,905|6|0|0
9|12|321|837,669|6|0|0
9|12|321|802,405|6|0|0
9|12|321|767,218|6|0|0
9|12|321|732,026|6|0|0
9|12|321|696,769|6|0|0
9|12|321|660,176|6|0|0
9|12|321|624,947|6|0|0
9|12|321|589,631|6|0|0
9|12|321|554,380|6|0|0
9|12|321|519,086|6|0|0
9|12|321|483,832|6|0|0
9|12|321|448,688|6|0|0
9|12|321|413,467|6|0|0
9|12|321|378,246|6|0|0
9|12|321|343,073|6|0|0
9|12|321|307,883|6|0|0
9|12|321|272,473|6|0|0
9|12|321|237,118|6|0|0
9|12|321|201,756|6|0|0
9|12|321|166,372|6|0|0
9|12|321|129,572|6|0|0
9|12|321|93,363|6|0|0
