N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1452|3,223,729|9|0|0
9|12|1452|3,216,203|9|0|0
9|12|1452|3,209,206|9|0|0
9|12|1452|3,202,210|9|0|0
9|12|1452|3,195,225|9|0|0
9|12|1452|3,188,327|9|0|0
9|12|1452|3,181,387|9|0|0
9|12|1452|3,174,468|9|0|0
9|12|1452|3,167,539|9|0|0
9|12|1452|3,160,635|9|0|0
9|12|1452|3,153,716|9|0|0
9|12|1452|3,146,783|9|0|0
9|12|1452|3,139,768|9|0|0
9|12|1452|3,132,847|9|0|0
9|12|1452|3,125,933|9|0|0
9|12|1452|3,119,009|9|0|0
9|12|1452|3,112,062|9|0|0
9|12|1452|3,105,072|9|0|0
9|12|1452|3,098,291|9|0|0
9|12|1452|3,091,390|9|0|0
9|12|1452|3,084,495|9|0|0
9|12|1452|3,077,549|9|0|0
9|12|1452|3,070,647|9|0|0
9|12|1452|3,063,720|9|0|0
9|12|1452|3,056,767|9|0|0
9|12|1452|3,049,762|9|0|0
9|12|1452|3,042,749|9|0|0
9|12|1452|3,035,776|9|0|0
9|12|1452|3,028,856|9|0|0
9|12|1452|3,021,913|9|0|0
9|12|1452|3,223,055|9|0|0
9|12|1452|3,216,158|9|0|0
9|12|1452|3,209,137|9|0|0
9|12|1452|3,202,196|9|0|0
9|12|1452|3,195,279|9|0|0
9|12|1452|3,188,334|9|0|0
9|12|1452|3,181,338|9|0|0
9|12|1452|3,174,420|9|0|0
9|12|1452|3,167,446|9|0|0
9|12|1452|3,160,554|9|0|0
9|12|1452|3,153,653|9|0|0
9|12|1452|3,146,738|9|0|0
9|12|1452|3,139,840|9|0|0
9|12|1452|3,132,915|9|0|0
9|12|1452|3,125,975|9|0|0
9|12|1452|3,119,021|9|0|0
9|12|1452|3,112,012|9|0|0
9|12|1452|3,105,098|9|0|0
9|12|1452|3,098,157|9|0|0
9|12|1452|3,091,375|9|0|0
9|12|1452|3,084,482|9|0|0
9|12|1452|3,077,579|9|0|0
9|12|1452|3,070,673|9|0|0
9|12|1452|3,063,674|9|0|0
9|12|1452|3,056,698|9|0|0
9|12|1452|3,049,752|9|0|0
9|12|1452|3,042,793|9|0|0
9|12|1452|3,035,802|9|0|0
9|12|1452|3,028,862|9|0|0
9|12|1452|3,021,940|9|0|0
9|12|1452|3,222,855|9|0|0
9|12|1452|3,215,809|9|0|0
9|12|1452|3,208,792|9|0|0
9|12|1452|3,201,973|9|0|0
9|12|1452|3,195,016|9|0|0
9|12|1452|3,188,006|9|0|0
9|12|1452|3,181,024|9|0|0
9|12|1452|3,174,143|9|0|0
9|12|1452|3,167,162|9|0|0
9|12|1452|3,160,182|9|0|0
9|12|1452|3,153,109|9|0|0
9|12|1452|3,146,127|9|0|0
9|12|1452|3,139,209|9|0|0
9|12|1452|3,132,301|9|0|0
9|12|1452|3,125,319|9|0|0
9|12|1452|3,118,321|9|0|0
9|12|1452|3,111,361|9|0|0
9|12|1452|3,104,454|9|0|0
9|12|1452|3,097,573|9|0|0
9|12|1452|3,090,695|9|0|0
9|12|1452|3,083,788|9|0|0
9|12|1452|3,076,833|9|0|0
9|12|1452|3,069,911|9|0|0
9|12|1452|3,062,921|9|0|0
9|12|1452|3,055,936|9|0|0
9|12|1452|3,049,054|9|0|0
9|12|1452|3,042,097|9|0|0
9|12|1452|3,035,175|9|0|0
9|12|1452|3,028,217|9|0|0
9|12|1452|3,021,233|9|0|0
9|12|1452|2,619,120|9|0|0
9|12|1452|2,611,866|9|0|0
9|12|1452|2,604,882|9|0|0
9|12|1452|2,598,076|9|0|0
9|12|1452|2,591,173|9|0|0
9|12|1452|2,584,263|9|0|0
9|12|1452|2,577,350|9|0|0
9|12|1452|2,570,417|9|0|0
9|12|1452|2,563,506|9|0|0
9|12|1452|2,556,563|9|0|0
