N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1452|3,658,564|9|0|0
9|12|1452|3,650,733|9|0|0
9|12|1452|3,643,488|9|0|0
9|12|1452|3,636,391|9|0|0
9|12|1452|3,629,320|9|0|0
9|12|1452|3,622,223|9|0|0
9|12|1452|3,615,158|9|0|0
9|12|1452|3,608,081|9|0|0
9|12|1452|3,601,012|9|0|0
9|12|1452|3,593,955|9|0|0
9|12|1452|3,586,878|9|0|0
9|12|1452|3,579,802|9|0|0
9|12|1452|3,572,756|9|0|0
9|12|1452|3,565,705|9|0|0
9|12|1452|3,558,632|9|0|0
9|12|1452|3,551,520|9|0|0
9|12|1452|3,544,456|9|0|0
9|12|1452|3,537,404|9|0|0
9|12|1452|3,530,343|9|0|0
9|12|1452|3,523,226|9|0|0
9|12|1452|3,516,162|9|0|0
9|12|1452|3,509,067|9|0|0
9|12|1452|3,502,005|9|0|0
9|12|1452|3,494,941|9|0|0
9|12|1452|3,487,907|9|0|0
9|12|1452|3,480,864|9|0|0
9|12|1452|3,473,824|9|0|0
9|12|1452|3,466,758|9|0|0
9|12|1452|3,459,632|9|0|0
9|12|1452|3,452,560|9|0|0
9|12|1452|3,445,522|9|0|0
9|12|1452|3,438,484|9|0|0
9|12|1452|3,431,481|9|0|0
9|12|1452|3,424,456|9|0|0
9|12|1452|3,417,389|9|0|0
9|12|1452|3,410,311|9|0|0
9|12|1452|3,403,242|9|0|0
9|12|1452|3,396,171|9|0|0
9|12|1452|3,389,108|9|0|0
9|12|1452|3,382,051|9|0|0
9|12|1452|3,375,019|9|0|0
9|12|1452|3,367,963|9|0|0
9|12|1452|3,360,888|9|0|0
9|12|1452|3,353,808|9|0|0
9|12|1452|3,346,746|9|0|0
9|12|1452|3,339,691|9|0|0
9|12|1452|3,332,649|9|0|0
9|12|1452|3,325,608|9|0|0
9|12|1452|3,318,536|9|0|0
9|12|1452|3,311,410|9|0|0
9|12|1452|3,304,320|9|0|0
9|12|1452|3,297,260|9|0|0
9|12|1452|3,290,161|9|0|0
9|12|1452|3,283,087|9|0|0
9|12|1452|3,276,032|9|0|0
9|12|1452|3,268,870|9|0|0
9|12|1452|3,261,780|9|0|0
9|12|1452|3,254,698|9|0|0
9|12|1452|3,247,627|9|0|0
9|12|1452|3,240,571|9|0|0
9|12|1452|3,233,404|9|0|0
9|12|1452|3,226,414|9|0|0
9|12|1452|3,219,378|9|0|0
9|12|1452|3,212,330|9|0|0
9|12|1452|3,205,185|9|0|0
9|12|1452|3,198,111|9|0|0
9|12|1452|3,190,990|9|0|0
9|12|1452|3,183,940|9|0|0
9|12|1452|3,176,881|9|0|0
9|12|1452|3,169,793|9|0|0
9|12|1452|3,485,529|9|0|0
9|12|1452|3,478,310|9|0|0
9|12|1452|3,471,146|9|0|0
9|12|1452|3,463,986|9|0|0
9|12|1452|3,456,909|9|0|0
9|12|1452|3,449,766|9|0|0
9|12|1452|3,442,679|9|0|0
9|12|1452|3,435,584|9|0|0
9|12|1452|3,428,506|9|0|0
9|12|1452|3,421,432|9|0|0
9|12|1452|3,414,356|9|0|0
9|12|1452|3,407,477|9|0|0
9|12|1452|3,400,410|9|0|0
9|12|1452|3,393,323|9|0|0
9|12|1452|3,386,228|9|0|0
9|12|1452|3,379,068|9|0|0
9|12|1452|3,371,990|9|0|0
9|12|1452|3,364,861|9|0|0
9|12|1452|3,357,782|9|0|0
9|12|1452|3,350,644|9|0|0
9|12|1452|3,343,540|9|0|0
9|12|1452|3,336,449|9|0|0
9|12|1452|3,329,343|9|0|0
9|12|1452|3,322,255|9|0|0
9|12|1452|3,315,140|9|0|0
9|12|1452|3,308,061|9|0|0
9|12|1452|3,300,980|9|0|0
9|12|1452|3,293,870|9|0|0
9|12|1452|3,286,797|9|0|0
9|12|1452|3,279,706|9|0|0
