N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1452|3,495,473|9|0|0
9|12|1452|3,487,954|9|0|0
9|12|1452|3,480,974|9|0|0
9|12|1452|3,474,074|9|0|0
9|12|1452|3,467,287|9|0|0
9|12|1452|3,460,389|9|0|0
9|12|1452|3,453,437|9|0|0
9|12|1452|3,446,528|9|0|0
9|12|1452|3,439,601|9|0|0
9|12|1452|3,432,631|9|0|0
9|12|1452|3,425,714|9|0|0
9|12|1452|3,418,732|9|0|0
9|12|1452|3,411,806|9|0|0
9|12|1452|3,404,892|9|0|0
9|12|1452|3,397,989|9|0|0
9|12|1452|3,391,026|9|0|0
9|12|1452|3,384,051|9|0|0
9|12|1452|3,377,082|9|0|0
9|12|1452|3,370,108|9|0|0
9|12|1452|3,363,147|9|0|0
9|12|1452|3,356,185|9|0|0
9|12|1452|3,349,231|9|0|0
9|12|1452|3,342,318|9|0|0
9|12|1452|3,335,397|9|0|0
9|12|1452|3,328,454|9|0|0
9|12|1452|3,321,462|9|0|0
9|12|1452|3,314,574|9|0|0
9|12|1452|3,307,630|9|0|0
9|12|1452|3,300,643|9|0|0
9|12|1452|3,293,673|9|0|0
9|12|1452|3,286,740|9|0|0
9|12|1452|3,279,795|9|0|0
9|12|1452|3,272,820|9|0|0
9|12|1452|3,265,907|9|0|0
9|12|1452|3,259,010|9|0|0
9|12|1452|3,251,852|9|0|0
9|12|1452|3,244,946|9|0|0
9|12|1452|3,237,983|9|0|0
9|12|1452|3,231,057|9|0|0
9|12|1452|3,223,975|9|0|0
9|12|1452|3,217,051|9|0|0
9|12|1452|3,210,100|9|0|0
9|12|1452|3,203,192|9|0|0
9|12|1452|3,196,315|9|0|0
9|12|1452|3,189,404|9|0|0
9|12|1452|3,182,464|9|0|0
9|12|1452|3,175,532|9|0|0
9|12|1452|3,168,588|9|0|0
9|12|1452|3,161,655|9|0|0
9|12|1452|3,154,692|9|0|0
9|12|1452|3,495,426|9|0|0
9|12|1452|3,488,528|9|0|0
9|12|1452|3,481,465|9|0|0
9|12|1452|3,474,437|9|0|0
9|12|1452|3,467,499|9|0|0
9|12|1452|3,460,538|9|0|0
9|12|1452|3,453,597|9|0|0
9|12|1452|3,446,671|9|0|0
9|12|1452|3,439,769|9|0|0
9|12|1452|3,432,856|9|0|0
9|12|1452|3,425,830|9|0|0
9|12|1452|3,418,883|9|0|0
9|12|1452|3,411,931|9|0|0
9|12|1452|3,404,967|9|0|0
9|12|1452|3,398,019|9|0|0
9|12|1452|3,391,107|9|0|0
9|12|1452|3,384,169|9|0|0
9|12|1452|3,377,237|9|0|0
9|12|1452|3,370,430|9|0|0
9|12|1452|3,363,513|9|0|0
9|12|1452|3,356,582|9|0|0
9|12|1452|3,349,642|9|0|0
9|12|1452|3,342,710|9|0|0
9|12|1452|3,335,737|9|0|0
9|12|1452|3,328,777|9|0|0
9|12|1452|3,321,839|9|0|0
9|12|1452|3,314,872|9|0|0
9|12|1452|3,307,908|9|0|0
9|12|1452|3,301,132|9|0|0
9|12|1452|3,294,182|9|0|0
9|12|1452|3,287,253|9|0|0
9|12|1452|3,280,346|9|0|0
9|12|1452|3,273,360|9|0|0
9|12|1452|3,266,373|9|0|0
9|12|1452|3,259,327|9|0|0
9|12|1452|3,252,389|9|0|0
9|12|1452|3,245,429|9|0|0
9|12|1452|3,238,460|9|0|0
9|12|1452|3,231,505|9|0|0
9|12|1452|3,224,585|9|0|0
9|12|1452|3,217,681|9|0|0
9|12|1452|3,210,753|9|0|0
9|12|1452|3,203,762|9|0|0
9|12|1452|3,196,810|9|0|0
9|12|1452|3,189,888|9|0|0
9|12|1452|3,182,960|9|0|0
9|12|1452|3,176,040|9|0|0
9|12|1452|3,169,148|9|0|0
9|12|1452|3,162,195|9|0|0
9|12|1452|3,155,203|9|0|0
