N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1452|3,730,086|9|0|0
9|12|1452|3,722,853|9|0|0
9|12|1452|3,715,861|9|0|0
9|12|1452|3,708,900|9|0|0
9|12|1452|3,701,994|9|0|0
9|12|1452|3,695,112|9|0|0
9|12|1452|3,687,688|9|0|0
9|12|1452|3,680,785|9|0|0
9|12|1452|3,673,815|9|0|0
9|12|1452|3,666,806|9|0|0
9|12|1452|3,659,858|9|0|0
9|12|1452|3,653,007|9|0|0
9|12|1452|3,646,105|9|0|0
9|12|1452|3,639,312|9|0|0
9|12|1452|3,632,405|9|0|0
9|12|1452|3,625,432|9|0|0
9|12|1452|3,618,442|9|0|0
9|12|1452|3,611,526|9|0|0
9|12|1452|3,604,602|9|0|0
9|12|1452|3,597,602|9|0|0
9|12|1452|3,590,716|9|0|0
9|12|1452|3,583,749|9|0|0
9|12|1452|3,576,877|9|0|0
9|12|1452|3,569,985|9|0|0
9|12|1452|3,563,089|9|0|0
9|12|1452|3,556,207|9|0|0
9|12|1452|3,549,319|9|0|0
9|12|1452|3,542,434|9|0|0
9|12|1452|3,535,533|9|0|0
9|12|1452|3,528,634|9|0|0
9|12|1452|3,521,734|9|0|0
9|12|1452|3,514,845|9|0|0
9|12|1452|3,507,932|9|0|0
9|12|1452|3,501,026|9|0|0
9|12|1452|3,494,110|9|0|0
9|12|1452|3,487,177|9|0|0
9|12|1452|3,480,285|9|0|0
9|12|1452|3,473,379|9|0|0
9|12|1452|3,466,471|9|0|0
9|12|1452|3,459,518|9|0|0
9|12|1452|3,452,555|9|0|0
9|12|1452|3,445,568|9|0|0
9|12|1452|3,438,644|9|0|0
9|12|1452|3,431,683|9|0|0
9|12|1452|3,424,727|9|0|0
9|12|1452|3,417,831|9|0|0
9|12|1452|3,410,891|9|0|0
9|12|1452|3,403,923|9|0|0
9|12|1452|3,397,036|9|0|0
9|12|1452|3,390,116|9|0|0
9|12|1452|3,383,125|9|0|0
9|12|1452|3,376,253|9|0|0
9|12|1452|3,369,271|9|0|0
9|12|1452|3,362,392|9|0|0
9|12|1452|3,355,521|9|0|0
9|12|1452|3,348,624|9|0|0
9|12|1452|3,341,725|9|0|0
9|12|1452|3,334,780|9|0|0
9|12|1452|3,327,845|9|0|0
9|12|1452|3,320,941|9|0|0
9|12|1452|3,313,999|9|0|0
9|12|1452|3,307,127|9|0|0
9|12|1452|3,300,182|9|0|0
9|12|1452|3,293,211|9|0|0
9|12|1452|3,286,294|9|0|0
9|12|1452|3,279,406|9|0|0
9|12|1452|3,272,402|9|0|0
9|12|1452|3,265,418|9|0|0
9|12|1452|3,258,544|9|0|0
9|12|1452|3,251,571|9|0|0
9|12|1452|3,244,613|9|0|0
9|12|1452|3,237,709|9|0|0
9|12|1452|3,230,801|9|0|0
9|12|1452|3,223,849|9|0|0
9|12|1452|3,216,953|9|0|0
9|12|1452|3,210,045|9|0|0
9|12|1452|3,203,063|9|0|0
9|12|1452|3,196,077|9|0|0
9|12|1452|3,189,125|9|0|0
9|12|1452|3,182,178|9|0|0
9|12|1452|2,902,301|9|0|0
9|12|1452|2,895,364|9|0|0
9|12|1452|2,888,390|9|0|0
9|12|1452|2,881,474|9|0|0
9|12|1452|2,874,456|9|0|0
9|12|1452|2,867,534|9|0|0
9|12|1452|2,860,644|9|0|0
9|12|1452|2,853,741|9|0|0
9|12|1452|2,846,843|9|0|0
9|12|1452|2,839,894|9|0|0
9|12|1452|2,832,966|9|0|0
9|12|1452|2,826,046|9|0|0
9|12|1452|2,819,154|9|0|0
9|12|1452|2,812,186|9|0|0
9|12|1452|2,805,224|9|0|0
9|12|1452|2,798,444|9|0|0
9|12|1452|2,791,487|9|0|0
9|12|1452|2,784,503|9|0|0
9|12|1452|2,777,559|9|0|0
9|12|1452|2,770,656|9|0|0
