N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1452|3,421,177|9|0|0
9|12|1452|3,413,732|9|0|0
9|12|1452|3,406,903|9|0|0
9|12|1452|3,400,024|9|0|0
9|12|1452|3,393,203|9|0|0
9|12|1452|3,386,387|9|0|0
9|12|1452|3,379,533|9|0|0
9|12|1452|3,372,728|9|0|0
9|12|1452|3,365,911|9|0|0
9|12|1452|3,359,100|9|0|0
9|12|1452|3,352,422|9|0|0
9|12|1452|3,345,588|9|0|0
9|12|1452|3,338,800|9|0|0
9|12|1452|3,332,000|9|0|0
9|12|1452|3,325,196|9|0|0
9|12|1452|3,318,398|9|0|0
9|12|1452|3,311,522|9|0|0
9|12|1452|3,304,690|9|0|0
9|12|1452|3,297,772|9|0|0
9|12|1452|3,290,951|9|0|0
9|12|1452|3,284,130|9|0|0
9|12|1452|3,277,266|9|0|0
9|12|1452|3,270,389|9|0|0
9|12|1452|3,263,565|9|0|0
9|12|1452|3,256,762|9|0|0
9|12|1452|3,249,973|9|0|0
9|12|1452|3,243,175|9|0|0
9|12|1452|3,236,383|9|0|0
9|12|1452|3,229,567|9|0|0
9|12|1452|3,222,762|9|0|0
9|12|1452|3,215,953|9|0|0
9|12|1452|3,209,090|9|0|0
9|12|1452|3,202,290|9|0|0
9|12|1452|3,195,501|9|0|0
9|12|1452|3,188,713|9|0|0
9|12|1452|3,181,886|9|0|0
9|12|1452|3,175,069|9|0|0
9|12|1452|3,168,262|9|0|0
9|12|1452|3,161,440|9|0|0
9|12|1452|3,154,614|9|0|0
