N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1452|3,828,491|9|0|0
9|12|1452|3,822,164|9|0|0
9|12|1452|3,815,339|9|0|0
9|12|1452|3,808,545|9|0|0
9|12|1452|3,801,741|9|0|0
9|12|1452|3,794,933|9|0|0
9|12|1452|3,788,088|9|0|0
9|12|1452|3,781,278|9|0|0
9|12|1452|3,774,481|9|0|0
9|12|1452|3,767,661|9|0|0
9|12|1452|3,760,860|9|0|0
9|12|1452|3,754,033|9|0|0
9|12|1452|3,747,219|9|0|0
9|12|1452|3,740,393|9|0|0
9|12|1452|3,733,588|9|0|0
9|12|1452|3,726,790|9|0|0
9|12|1452|3,719,976|9|0|0
9|12|1452|3,713,180|9|0|0
9|12|1452|3,706,373|9|0|0
9|12|1452|3,699,553|9|0|0
9|12|1452|3,692,726|9|0|0
9|12|1452|3,685,884|9|0|0
9|12|1452|3,679,072|9|0|0
9|12|1452|3,672,275|9|0|0
9|12|1452|3,665,469|9|0|0
9|12|1452|3,658,594|9|0|0
9|12|1452|3,651,763|9|0|0
9|12|1452|3,644,934|9|0|0
9|12|1452|3,638,139|9|0|0
9|12|1452|3,631,326|9|0|0
9|12|1452|3,624,546|9|0|0
9|12|1452|3,617,776|9|0|0
9|12|1452|3,610,979|9|0|0
9|12|1452|3,604,180|9|0|0
9|12|1452|3,597,363|9|0|0
9|12|1452|3,590,529|9|0|0
9|12|1452|3,583,741|9|0|0
9|12|1452|3,576,951|9|0|0
9|12|1452|3,570,155|9|0|0
9|12|1452|3,563,353|9|0|0
9|12|1452|3,556,471|9|0|0
9|12|1452|3,549,627|9|0|0
9|12|1452|3,542,761|9|0|0
9|12|1452|3,535,971|9|0|0
9|12|1452|3,529,154|9|0|0
9|12|1452|3,522,371|9|0|0
9|12|1452|3,515,573|9|0|0
9|12|1452|3,508,766|9|0|0
9|12|1452|3,501,963|9|0|0
9|12|1452|3,495,157|9|0|0
9|12|1452|3,488,336|9|0|0
9|12|1452|3,481,531|9|0|0
9|12|1452|3,474,740|9|0|0
9|12|1452|3,467,922|9|0|0
9|12|1452|3,461,132|9|0|0
9|12|1452|3,454,324|9|0|0
9|12|1452|3,447,507|9|0|0
9|12|1452|3,440,625|9|0|0
9|12|1452|3,433,826|9|0|0
9|12|1452|3,427,026|9|0|0
9|12|1452|3,420,226|9|0|0
9|12|1452|3,413,478|9|0|0
9|12|1452|3,406,685|9|0|0
9|12|1452|3,399,893|9|0|0
9|12|1452|3,393,057|9|0|0
9|12|1452|3,386,233|9|0|0
9|12|1452|3,379,327|9|0|0
9|12|1452|3,372,370|9|0|0
9|12|1452|3,365,581|9|0|0
9|12|1452|3,358,799|9|0|0
9|12|1452|3,351,982|9|0|0
9|12|1452|3,345,146|9|0|0
9|12|1452|3,338,342|9|0|0
9|12|1452|3,331,555|9|0|0
9|12|1452|3,324,745|9|0|0
9|12|1452|3,317,941|9|0|0
9|12|1452|3,311,156|9|0|0
9|12|1452|3,304,327|9|0|0
9|12|1452|3,297,521|9|0|0
9|12|1452|3,290,703|9|0|0
9|12|1452|3,283,899|9|0|0
9|12|1452|3,276,997|9|0|0
9|12|1452|3,270,173|9|0|0
9|12|1452|3,263,354|9|0|0
9|12|1452|3,256,528|9|0|0
9|12|1452|3,249,695|9|0|0
9|12|1452|3,242,844|9|0|0
9|12|1452|3,235,982|9|0|0
9|12|1452|3,229,156|9|0|0
9|12|1452|3,222,313|9|0|0
9|12|1452|3,215,607|9|0|0
9|12|1452|3,208,848|9|0|0
9|12|1452|3,202,032|9|0|0
9|12|1452|3,195,213|9|0|0
9|12|1452|3,188,370|9|0|0
9|12|1452|3,181,585|9|0|0
9|12|1452|3,174,782|9|0|0
9|12|1452|3,167,983|9|0|0
9|12|1452|3,161,158|9|0|0
9|12|1452|3,154,345|9|0|0
