N1|N2|QID|Time|Degree|Overtime|Heu
9|12|1452|2,906,490|9|0|0
9|12|1452|2,899,297|9|0|0
9|12|1452|2,892,481|9|0|0
9|12|1452|2,885,678|9|0|0
9|12|1452|2,878,862|9|0|0
9|12|1452|2,872,041|9|0|0
9|12|1452|2,865,168|9|0|0
9|12|1452|2,858,341|9|0|0
9|12|1452|2,851,453|9|0|0
9|12|1452|2,844,641|9|0|0
9|12|1452|2,837,786|9|0|0
9|12|1452|2,830,943|9|0|0
9|12|1452|2,824,135|9|0|0
9|12|1452|2,817,309|9|0|0
9|12|1452|2,810,499|9|0|0
9|12|1452|2,803,710|9|0|0
9|12|1452|2,796,895|9|0|0
9|12|1452|2,790,099|9|0|0
9|12|1452|2,783,287|9|0|0
9|12|1452|2,776,490|9|0|0
